Freq[Hz]     dBSPL  Phase[Deg]
5.00000     -4.628  -142.905
5.07273     -3.938  -135.483
5.14651     -3.251  -127.972
5.22137     -2.566  -120.371
5.29732     -1.884  -112.679
5.37437     -1.205  -104.894
5.45254     -0.528   -97.015
5.53185      0.146   -89.040
5.61231      0.817   -80.968
5.69394      1.486   -72.798
5.77676      2.153   -64.528
5.86079      2.818   -56.157
5.94604      3.480   -47.683
6.03252      4.140   -39.106
6.12027      4.798   -30.423
6.20929      5.454   -21.633
6.29961      6.108   -12.736
6.39124      6.759    -3.728
6.48420      7.409     5.390
6.57851      8.058    14.620
6.67420      8.704    23.965
6.77128      9.349    33.424
6.86977      9.992    43.001
6.96969     10.634    52.695
7.07107     11.275    62.510
7.17392     11.915    72.446
7.27827     12.554    82.505
7.38413     13.191    92.689
7.49154     13.828   103.000
7.60050     14.465   113.439
7.71105     15.101   124.009
7.82321     15.737   134.711
7.93701     16.373   145.547
8.05245     17.009   156.521
8.16958     17.645   167.633
8.28841     18.282   178.888
8.40896     18.920  -169.714
8.53128     19.559  -158.168
8.65537     20.199  -146.473
8.78126     20.840  -134.624
8.90899     21.484  -122.619
9.03857     22.128  -110.454
9.17004     22.775   -98.126
9.30342     23.425   -85.630
9.43874     24.076   -72.963
9.57603     24.731   -60.121
9.71532     25.388   -47.099
9.85663     26.047   -33.893
10.0000     26.710   -20.498
10.1455     27.318  -162.120
10.2930     27.645  -164.762
10.4427     28.102  -104.866
10.5946     28.607   -89.046
10.7487     29.191   -56.123
10.9051     29.843   -41.097
11.0637     30.548   -19.915
11.2246     31.288    -5.960
11.3879     32.058     8.593
11.5535     32.851    21.571
11.7216     33.659    31.788
11.8921     34.473    43.856
12.0650     35.290    51.038
12.2405     36.106    62.338
12.4186     36.917    67.286
12.5992     37.724    77.934
12.7825     38.520    81.177
12.9684     39.311    91.296
13.1570     40.092    93.212
13.3484     40.867   102.562
13.5426     41.633   104.389
13.7395     42.385   111.952
13.9394     43.131   114.273
14.1421     43.871   120.331
14.3478     44.603   123.012
14.5565     45.329   127.810
14.7683     46.046   130.760
14.9831     46.755   134.498
15.2010     47.459   137.687
15.4221     48.159   140.534
15.6464     48.852   143.888
15.8740     49.539   145.940
16.1049     50.222   149.431
16.3392     50.900   150.805
16.5768     51.575   154.417
16.8179     52.246   155.194
17.0626     52.914   158.865
17.3107     53.576   159.084
17.5625     54.236   162.739
17.8180     54.895   162.868
18.0771     55.553   165.897
18.3401     56.207   166.258
18.6068     56.860   168.659
18.8775     57.511   169.226
19.1521     58.159   171.045
19.4306     58.806   171.803
19.7133     59.455   173.102
20.0000     60.103   173.975
20.2909     60.750   174.758
20.5860     61.398   175.757
20.8855     62.048   176.070
21.1893     62.696   177.123
21.4975     63.343   176.958
21.8102     63.990   178.062
22.1274     64.641   177.486
22.4492     65.291   178.582
22.7758     65.942   177.552
23.1071     66.594   178.565
23.4432     67.242   177.280
23.7841     67.891   177.858
24.1301     68.537   176.559
24.4811     69.180   176.589
24.8372     69.821   175.273
25.1984     70.458   174.744
25.5649     71.090   173.326
25.9368     71.708   172.233
26.3141     72.314   170.740
26.6968     72.909   169.093
27.0851     73.489   167.357
27.4791     74.046   165.172
27.8788     74.575   163.475
28.2843     75.078   160.923
28.6957     75.549   159.116
29.1131     75.995   156.078
29.5365     76.392   154.306
29.9661     76.765   151.283
30.4020     77.140   149.765
30.8442     77.478   146.783
31.2929     77.817   145.310
31.7480     78.140   142.368
32.2098     78.423   140.517
32.6783     78.714   137.801
33.1536     79.002   135.744
33.6359     79.256   133.167
34.1251     79.479   131.129
34.6215     79.693   128.936
35.1250     79.891   126.771
35.6359     80.055   124.705
36.1543     80.220   122.647
36.6802     80.390   121.017
37.2137     80.549   118.922
37.7550     80.703   117.583
38.3041     80.865   115.486
38.8613     81.022   114.147
39.4265     81.174   111.928
40.0000     81.330   111.008
40.5818     81.479   108.803
41.1721     81.625   107.822
41.7710     81.776   105.890
42.3785     81.920   104.834
42.9949     82.061   103.059
43.6203     82.208   101.885
44.2548     82.357   100.255
44.8985     82.506    98.971
45.5515     82.656    97.515
46.2141     82.808    96.159
46.8863     82.961    94.819
47.5683     83.113    93.335
48.2602     83.269    92.135
48.9621     83.430    90.564
49.6743     83.593    89.423
50.3968     83.759    87.667
51.1299     83.926    86.507
51.8736     84.078    84.540
52.6281     84.225    83.528
53.3936     84.382    81.627
54.1702     84.548    80.584
54.9581     84.715    78.665
55.7575     84.881    77.421
56.5685     85.049    75.532
57.3914     85.218    74.061
58.2261     85.381    72.155
59.0730     85.535    70.483
59.9323     85.682    68.607
60.8040     85.831    66.827
61.6884     85.981    64.991
62.5857     86.122    63.013
