Freq[Hz]     dBSPL  Phase[Deg]
5.00000     -4.651   -79.855
5.07273     -3.954   -72.905
5.14651     -3.260   -65.870
5.22137     -2.568   -58.750
5.29732     -1.880   -51.543
5.37437     -1.194   -44.248
5.45254     -0.511   -36.863
5.53185      0.170   -29.388
5.61231      0.847   -21.821
5.69394      1.523   -14.161
5.77676      2.195    -6.407
5.86079      2.866     1.443
5.94604      3.534     9.390
6.03252      4.200    17.435
6.12027      4.863    25.579
6.20929      5.524    33.824
6.29961      6.184    42.170
6.39124      6.841    50.620
6.48420      7.496    59.174
6.57851      8.149    67.833
6.67420      8.801    76.600
6.77128      9.450    85.475
6.86977     10.099    94.459
6.96969     10.745   103.555
7.07107     11.390   112.763
7.17392     12.034   122.085
7.27827     12.677   131.522
7.38413     13.319   141.076
7.49154     13.960   150.749
7.60050     14.600   160.542
7.71105     15.240   170.457
7.82321     15.879  -179.504
7.93701     16.518  -169.340
8.05245     17.158  -159.047
8.16958     17.797  -148.625
8.28841     18.436  -138.071
8.40896     19.077  -127.382
8.53128     19.718  -116.555
8.65537     20.360  -105.589
8.78126     21.003   -94.481
8.90899     21.648   -83.226
9.03857     22.294   -71.823
9.17004     22.942   -60.267
9.30342     23.592   -48.556
9.43874     24.244   -36.685
9.57603     24.899   -24.650
9.71532     25.556   -12.448
9.85663     26.216    -0.075
10.0000     26.879    12.474
10.1455     27.469  -136.093
10.2930     27.803  -139.053
10.4427     28.255   -81.677
10.5946     28.759   -66.280
10.7487     29.339   -34.844
10.9051     29.989   -20.296
11.0637     30.692    -0.083
11.2246     31.431    13.350
11.3879     32.200    27.255
11.5535     32.993    39.673
11.7216     33.800    49.465
11.8921     34.614    60.943
12.0650     35.431    67.867
12.2405     36.246    78.550
12.4186     37.058    83.368
12.5992     37.863    93.379
12.7825     38.660    96.601
12.9684     39.451   106.068
13.1570     40.233   108.044
13.3484     41.008   116.748
13.5426     41.774   118.619
13.7395     42.525   125.659
13.9394     43.272   127.952
14.1421     44.012   133.602
14.3478     44.745   136.193
14.5565     45.471   140.671
14.7683     46.187   143.478
14.9831     46.896   146.982
15.2010     47.600   149.984
15.4221     48.300   152.670
15.6464     48.993   155.800
15.8740     49.680   157.749
16.1049     50.363   160.978
16.3392     51.041   162.310
16.5768     51.715   165.633
16.8179     52.387   166.421
17.0626     53.056   169.767
17.3107     53.717   170.040
17.5625     54.377   173.365
17.8180     55.036   173.546
18.0771     55.694   176.289
18.3401     56.347   176.661
18.6068     57.000   178.837
18.8775     57.651   179.376
19.1521     58.299  -178.982
19.4306     58.946  -178.285
19.7133     59.594  -177.119
20.0000     60.242  -176.340
20.2909     60.889  -175.645
20.5860     61.537  -174.766
20.8855     62.186  -174.506
21.1893     62.834  -173.597
21.4975     63.481  -173.776
21.8102     64.128  -172.844
22.1274     64.778  -173.400
22.4492     65.428  -172.500
22.7758     66.078  -173.480
23.1071     66.730  -172.676
23.4432     67.377  -173.907
23.7841     68.025  -173.505
24.1301     68.671  -174.778
24.4811     69.314  -174.895
24.8372     69.955  -176.212
25.1984     70.591  -176.853
25.5649     71.222  -178.295
25.9368     71.839  -179.468
26.3141     72.445   178.993
26.6968     73.040   177.295
27.0851     73.619   175.492
27.4791     74.175   173.285
27.8788     74.705   171.499
28.2843     75.207   168.946
28.6957     75.677   167.038
29.1131     76.122   164.025
29.5365     76.518   162.133
29.9661     76.891   159.159
30.4020     77.265   157.503
30.8442     77.603   154.582
31.2929     77.940   152.985
31.7480     78.263   150.086
32.2098     78.545   148.141
32.6783     78.836   145.444
33.1536     79.123   143.317
33.6359     79.376   140.739
34.1251     79.598   138.655
34.6215     79.811   136.450
35.1250     80.008   134.262
35.6359     80.171   132.165
36.1543     80.335   130.107
36.6802     80.504   128.434
37.2137     80.663   126.359
37.7550     80.816   124.958
38.3041     80.977   122.900
38.8613     81.133   121.488
39.4265     81.284   119.329
40.0000     81.440   118.322
40.5818     81.587   116.180
41.1721     81.731   115.129
41.7710     81.882   113.251
42.3785     82.025   112.140
42.9949     82.165   110.407
43.6203     82.310   109.199
44.2548     82.458   107.594
44.8985     82.606   106.297
45.5515     82.755   104.854
46.2141     82.906   103.503
46.8863     83.057   102.165
47.5683     83.208   100.702
48.2602     83.363    99.491
48.9621     83.522    97.961
49.6743     83.684    96.805
50.3968     83.849    95.101
51.1299     84.014    93.910
51.8736     84.164    92.013
52.6281     84.309    90.972
53.3936     84.467    89.153
54.1702     84.630    88.069
54.9581     84.795    86.226
55.7575     84.959    84.973
56.5685     85.125    83.148
57.3914     85.292    81.681
58.2261     85.453    79.830
59.0730     85.606    78.175
59.9323     85.750    76.346
60.8040     85.897    74.604
61.6884     86.045    72.807
62.5857     86.184    70.880
63.4960     86.315    69.077
64.4196     86.441    67.049
65.3566     86.564    65.299
66.3073     86.683    63.115
67.2717     86.791    61.344
68.2502     86.892    59.050
69.2429     86.984    57.319
70.2501     87.065    54.936
71.2719     87.140    53.187
72.3086     87.205    50.849
73.3603     87.263    49.034
74.4274     87.315    46.809
75.5099     87.361    44.962
76.6083     87.395    42.803
77.7226     87.406    40.856
78.8531     87.402    38.948
80.0000     87.424    37.295
81.1636     87.467    35.514
82.3442     87.500    33.578
83.5419     87.525    31.760
84.7570     87.540    29.818
85.9899     87.546    28.132
87.2406     87.548    26.242
88.5096     87.566    24.752
89.7970     87.597    22.755
91.1031     87.613    21.179
92.4282     87.623    19.158
93.7726     87.634    17.656
95.1366     87.645    15.675
96.5204     87.658    14.079
97.9243     87.666    12.073
99.3486     87.658    10.413
100.794     87.638     8.569
102.260     87.608     7.075
103.747     87.611     5.758
105.256     87.696     4.409
106.787     87.793     2.495
108.340     87.833     0.308
109.916     87.847    -1.749
111.515     87.846    -3.950
113.137     87.825    -5.930
114.783     87.791    -7.999
116.452     87.758    -9.683
118.146     87.736   -11.644
119.865     87.720   -13.287
121.608     87.702   -15.325
123.377     87.685   -16.959
125.171     87.655   -18.990
126.992     87.617   -20.485
128.839     87.637   -22.129
130.713     87.695   -24.005
132.615     87.696   -26.425
134.543     87.649   -28.524
136.500     87.599   -30.568
138.486     87.549   -32.490
140.500     87.495   -34.392
142.544     87.444   -36.180
144.617     87.418   -37.858
146.721     87.410   -39.799
148.855     87.376   -41.766
151.020     87.318   -43.742
153.217     87.286   -45.324
155.445     87.291   -47.317
157.706     87.277   -49.288
160.000     87.233   -51.495
162.327     87.190   -53.303
164.688     87.149   -55.431
167.084     87.100   -57.311
169.514     87.042   -59.327
171.980     86.995   -61.058
174.481     86.960   -62.922
177.019     86.940   -64.658
179.594     86.928   -66.577
182.206     86.915   -68.489
184.856     86.904   -70.392
187.545     86.917   -72.332
190.273     86.929   -74.417
193.041     86.925   -76.556
195.849     86.947   -78.551
198.697     86.990   -80.852
201.587     87.031   -83.293
