Freq[Hz]     dBSPL  Phase[Deg]
5.00000     -4.259  -141.976
5.07273     -3.568  -134.568
5.14651     -2.880  -127.072
5.22137     -2.195  -119.484
5.29732     -1.512  -111.804
5.37437     -0.832  -104.031
5.45254     -0.154   -96.162
5.53185      0.521   -88.197
5.61231      1.194   -80.135
5.69394      1.864   -71.973
5.77676      2.533   -63.710
5.86079      3.199   -55.345
5.94604      3.862   -46.877
6.03252      4.524   -38.304
6.12027      5.184   -29.625
6.20929      5.841   -20.838
6.29961      6.497   -11.943
6.39124      7.150    -2.936
6.48420      7.802     6.182
6.57851      8.453    15.413
6.67420      9.101    24.760
6.77128      9.748    34.222
6.86977     10.394    43.803
6.96969     11.038    53.503
7.07107     11.681    63.324
7.17392     12.323    73.267
7.27827     12.964    83.335
7.38413     13.604    93.529
7.49154     14.244   103.851
7.60050     14.883   114.302
7.71105     15.521   124.886
7.82321     16.159   135.603
7.93701     16.798   146.456
8.05245     17.436   157.447
8.16958     18.075   168.579
8.28841     18.714   179.853
8.40896     19.354  -168.727
8.53128     19.994  -157.158
8.65537     20.636  -145.439
8.78126     21.280  -133.565
8.90899     21.924  -121.533
9.03857     22.571  -109.341
9.17004     23.219   -96.984
9.30342     23.870   -84.459
9.43874     24.522   -71.763
9.57603     25.177   -58.890
9.71532     25.835   -45.836
9.85663     26.495   -32.598
10.0000     27.158   -19.171
10.1455     27.758  -160.830
10.2930     28.089  -163.432
10.4427     28.544  -103.523
10.5946     29.049   -87.685
10.7487     29.631   -54.744
10.9051     30.282   -39.696
11.0637     30.987   -18.492
11.2246     31.726    -4.512
11.3879     32.495    10.065
11.5535     33.288    23.069
11.7216     34.095    33.312
11.8921     34.910    45.407
12.0650     35.726    52.617
12.2405     36.542    63.943
12.4186     37.353    68.919
12.5992     38.159    79.595
12.7825     38.955    82.867
12.9684     39.746    93.014
13.1570     40.527    94.959
13.3484     41.303   104.338
13.5426     42.069   106.193
13.7395     42.820   113.787
13.9394     43.567   116.137
14.1421     44.307   122.225
14.3478     45.038   124.936
14.5565     45.764   129.766
14.7683     46.481   132.746
14.9831     47.190   136.516
15.2010     47.894   139.736
15.4221     48.594   142.616
15.6464     49.287   146.002
15.8740     49.974   148.087
16.1049     50.657   151.612
16.3392     51.336   153.020
16.5768     52.010   156.666
16.8179     52.681   157.477
17.0626     53.350   161.183
17.3107     54.011   161.437
17.5625     54.671   165.129
17.8180     55.330   165.294
18.0771     55.988   168.359
18.3401     56.642   168.758
18.6068     57.296   171.197
18.8775     57.946   171.802
19.1521     58.594   173.660
19.4306     59.241   174.457
19.7133     59.890   175.796
20.0000     60.538   176.709
20.2909     61.185   177.533
20.5860     61.833   178.573
20.8855     62.482   178.929
21.1893     63.131  -179.976
21.4975     63.777   179.902
21.8102     64.425  -178.950
22.1274     65.075  -179.482
22.4492     65.725  -178.341
22.7758     66.376  -179.325
23.1071     67.028  -178.266
23.4432     67.676  -179.505
