Freq[Hz]     dBSPL  Phase[Deg]
5.00000     -4.869    70.535
5.07273     -4.248    78.618
5.14651     -3.626    86.823
5.22137     -3.001    95.151
5.29732     -2.374   103.605
5.37437     -1.745   112.184
5.45254     -1.115   120.892
5.53185     -0.482   129.729
5.61231      0.152   138.696
5.69394      0.789   147.796
5.77676      1.427   157.030
5.86079      2.068   166.398
5.94604      2.710   175.903
6.03252      3.355  -174.453
6.12027      4.001  -164.670
6.20929      4.649  -154.745
6.29961      5.300  -144.677
6.39124      5.952  -134.464
6.48420      6.606  -124.105
6.57851      7.262  -113.598
6.67420      7.920  -102.941
6.77128      8.580   -92.133
6.86977      9.242   -81.171
6.96969      9.906   -70.054
7.07107     10.571   -58.780
7.17392     11.239   -47.346
7.27827     11.908   -35.752
7.38413     12.578   -23.995
7.49154     13.251   -12.073
7.60050     13.925     0.016
7.71105     14.601    12.274
7.82321     15.278    24.703
7.93701     15.957    37.306
8.05245     16.637    50.084
8.16958     17.319    63.041
8.28841     18.002    76.178
8.40896     18.686    89.497
8.53128     19.371   103.002
8.65537     20.058   116.694
8.78126     20.746   130.577
8.90899     21.435   144.653
9.03857     22.125   158.925
9.17004     22.816   173.394
9.30342     23.508  -171.934
9.43874     24.200  -157.059
9.57603     24.893  -141.977
9.71532     25.587  -126.684
9.85663     26.281  -111.178
10.0000     26.976   -95.456
10.1455     27.453   138.678
10.2930     27.886   138.008
10.4427     28.337  -156.924
10.5946     28.848  -139.442
10.7487     29.430  -103.517
10.9051     30.087   -86.946
11.0637     30.795   -63.712
11.2246     31.540   -48.310
11.3879     32.314   -32.253
11.5535     33.112   -17.906
11.7216     33.924    -6.543
11.8921     34.742     6.833
12.0650     35.564    14.908
12.2405     36.383    27.461
12.4186     37.199    33.109
12.5992     38.008    44.969
12.7825     38.808    48.770
12.9684     39.601    60.069
13.1570     40.388    62.417
13.3484     41.163    72.882
13.5426     41.933    75.145
13.7395     42.685    83.668
13.9394     43.435    86.470
14.1421     44.177    93.356
