Freq[Hz]     dBSPL  Phase[Deg]
5.00000     -4.603   -78.221
5.07273     -3.906   -71.361
5.14651     -3.211   -64.414
5.22137     -2.519   -57.378
5.29732     -1.829   -50.253
5.37437     -1.141   -43.038
5.45254     -0.456   -35.730
5.53185      0.226   -28.330
5.61231      0.907   -20.835
5.69394      1.585   -13.244
5.77676      2.261    -5.557
5.86079      2.935     2.229
5.94604      3.606    10.113
6.03252      4.276    18.098
6.12027      4.944    26.185
6.20929      5.610    34.375
6.29961      6.274    42.670
6.39124      6.936    51.070
6.48420      7.597    59.577
6.57851      8.256    68.192
6.67420      8.913    76.917
6.77128      9.569    85.753
6.86977     10.224    94.702
6.96969     10.877   103.765
7.07107     11.529   112.943
7.17392     12.180   122.238
7.27827     12.830   131.651
7.38413     13.479   141.185
7.49154     14.128   150.841
7.60050     14.775   160.621
7.71105     15.423   170.526
7.82321     16.070  -179.442
7.93701     16.717  -169.280
8.05245     17.364  -158.987
8.16958     18.011  -148.560
8.28841     18.658  -137.997
8.40896     19.306  -127.296
8.53128     19.954  -116.454
8.65537     20.603  -105.468
8.78126     21.253   -94.336
8.90899     21.905   -83.055
9.03857     22.557   -71.622
9.17004     23.211   -60.033
9.30342     23.867   -48.285
9.43874     24.524   -36.376
9.57603     25.184   -24.300
9.71532     25.845   -12.054
9.85663     26.509     0.365
10.0000     27.174    12.961
10.1455     27.724  -135.702
10.2930     28.077  -138.627
10.4427     28.520   -81.254
10.5946     29.023   -65.841
10.7487     29.597   -34.390
10.9051     30.245   -19.820
11.0637     30.944     0.419
11.2246     31.682    13.879
11.3879     32.449    27.812
11.5535     33.240    40.258
11.7216     34.047    50.079
11.8921     34.861    61.585
12.0650     35.678    68.536
12.2405     36.493    79.246
12.4186     37.305    84.089
12.5992     38.110    94.127
12.7825     38.908    97.373
12.9684     39.698   106.865
13.1570     40.482   108.863
13.3484     41.256   117.592
13.5426     42.024   119.485
13.7395     42.775   126.548
13.9394     43.523   128.863
14.1421     44.263   134.536
14.3478     44.996   137.149
14.5565     45.723   141.649
14.7683     46.440   144.478
14.9831     47.149   148.005
15.2010     47.854   151.029
15.4221     48.554   153.737
15.6464     49.248   156.889
15.8740     49.935   158.860
16.1049     50.618   162.112
16.3392     51.297   163.467
16.5768     51.971   166.813
16.8179     52.643   167.624
17.0626     53.312   170.992
17.3107     53.974   171.288
17.5625     54.634   174.637
17.8180     55.293   174.841
18.0771     55.951   177.609
18.3401     56.605   178.005
18.6068     57.258  -179.795
18.8775     57.909  -179.231
19.1521     58.557  -177.565
19.4306     59.204  -176.843
19.7133     59.852  -175.652
20.0000     60.500  -174.848
20.2909     61.147  -174.127
20.5860     61.795  -173.223
20.8855     62.444  -172.936
21.1893     63.092  -172.001
21.4975     63.739  -172.153
21.8102     64.386  -171.194
22.1274     65.036  -171.723
22.4492     65.686  -170.796
22.7758     66.336  -171.748
23.1071     66.987  -170.916
23.4432     67.635  -172.118
23.7841     68.283  -171.688
24.1301     68.929  -172.932
24.4811     69.572  -173.020
24.8372     70.212  -174.307
25.1984     70.848  -174.919
25.5649     71.479  -176.331
25.9368     72.096  -177.474
26.3141     72.702  -178.982
26.6968     73.296   179.351
27.0851     73.875   177.580
27.4791     74.431   175.404
27.8788     74.960   173.650
28.2843     75.462   171.130
28.6957     75.932   169.254
29.1131     76.377   166.275
29.5365     76.773   164.416
29.9661     77.146   161.476
30.4020     77.520   159.855
30.8442     77.857   156.968
31.2929     78.195   155.406
31.7480     78.517   152.543
32.2098     78.799   150.633
32.6783     79.090   147.973
33.1536     79.377   145.882
33.6359     79.630   143.341
34.1251     79.851   141.296
34.6215     80.064   139.129
35.1250     80.261   136.979
35.6359     80.425   134.922
36.1543     80.588   132.903
36.6802     80.757   131.270
37.2137     80.916   129.235
37.7550     81.069   127.876
38.3041     81.229   125.859
38.8613     81.385   124.490
39.4265     81.536   122.373
40.0000     81.692   121.409
40.5818     81.839   119.312
41.1721     81.984   118.304
41.7710     82.134   116.471
42.3785     82.277   115.406
42.9949     82.417   113.719
43.6203     82.563   112.559
44.2548     82.711   111.001
44.8985     82.859   109.752
45.5515     83.008   108.358
46.2141     83.158   107.056
46.8863     83.310   105.769
47.5683     83.461   104.357
48.2602     83.615   103.199
48.9621     83.775   101.722
49.6743     83.936   100.618
50.3968     84.102    98.969
51.1299     84.267    97.831
51.8736     84.416    95.992
52.6281     84.562    95.008
53.3936     84.719    93.248
54.1702     84.883    92.224
54.9581     85.047    90.441
55.7575     85.211    89.249
56.5685     85.378    87.487
57.3914     85.545    86.083
58.2261     85.706    84.297
59.0730     85.859    82.707
59.9323     86.003    80.944
60.8040     86.151    79.269
61.6884     86.299    77.540
62.5857     86.438    75.682
63.4960     86.569    73.950
64.4196     86.695    71.994
65.3566     86.818    70.316
66.3073     86.937    68.205
67.2717     87.046    66.509
68.2502     87.146    64.291
69.2429     87.238    62.636
70.2501     87.319    60.331
71.2719     87.395    58.661
72.3086     87.460    56.403
73.3603     87.517    54.669
74.4274     87.570    52.527
75.5099     87.616    50.765
76.6083     87.650    48.691
77.7226     87.661    46.830
78.8531     87.658    45.009
80.0000     87.679    43.445
81.1636     87.722    41.755
82.3442     87.756    39.910
83.5419     87.781    38.185
84.7570     87.795    36.337
85.9899     87.801    34.747
87.2406     87.803    32.954
88.5096     87.822    31.562
89.7970     87.853    29.665
91.1031     87.869    28.190
92.4282     87.879    26.272
93.7726     87.889    24.875
95.1366     87.901    23.000
96.5204     87.914    21.511
97.9243     87.922    19.614
99.3486     87.914    18.065
100.794     87.893    16.333
102.260     87.863    14.952
103.747     87.866    13.750
105.256     87.951    12.518
106.787     88.047    10.722
108.340     88.087     8.656
109.916     88.101     6.721
111.515     88.100     4.644
113.137     88.078     2.789
114.783     88.044     0.847
116.452     88.010    -0.708
118.146     87.988    -2.539
119.865     87.971    -4.049
121.608     87.953    -5.954
123.377     87.936    -7.452
125.171     87.905    -9.345
126.992     87.866   -10.701
128.839     87.885   -12.205
130.713     87.942   -13.938
132.615     87.942   -16.214
134.543     87.895   -18.167
136.500     87.843   -20.063
138.486     87.792   -21.836
140.500     87.736   -23.588
142.544     87.684   -25.222
144.617     87.656   -26.746
146.721     87.647   -28.531
148.855     87.611   -30.341
151.020     87.551   -32.159
153.217     87.517   -33.579
155.445     87.519   -35.410
157.706     87.503   -37.218
160.000     87.457   -39.261
162.327     87.410   -40.904
164.688     87.366   -42.865
167.084     87.315   -44.577
169.514     87.253   -46.425
171.980     87.202   -47.987
174.481     87.162   -49.684
177.019     87.137   -51.249
179.594     87.121   -52.994
182.206     87.102   -54.733
184.856     87.085   -56.461
187.545     87.093   -58.223
190.273     87.098   -60.130
193.041     87.087   -62.090
195.849     87.101   -63.898
198.697     87.139   -66.012
201.587     87.174   -68.280
204.520     87.171   -70.961
207.494     87.127   -73.407
