Freq[Hz]     dBSPL  Phase[Deg]
5.00000     -4.032   -76.959
5.07273     -3.334   -70.115
5.14651     -2.639   -63.183
5.22137     -1.947   -56.162
5.29732     -1.257   -49.050
5.37437     -0.569   -41.847
5.45254      0.117   -34.551
5.53185      0.800   -27.161
5.61231      1.481   -19.676
5.69394      2.161   -12.094
5.77676      2.838    -4.414
5.86079      3.513     3.364
5.94604      4.186    11.243
6.03252      4.857    19.224
6.12027      5.526    27.307
6.20929      6.194    35.495
6.29961      6.860    43.788
6.39124      7.524    52.188
6.48420      8.187    60.696
6.57851      8.848    69.313
6.67420      9.507    78.042
6.77128     10.165    86.883
6.86977     10.822    95.837
6.96969     11.478   104.907
7.07107     12.132   114.094
7.17392     12.786   123.399
7.27827     13.438   132.824
7.38413     14.090   142.371
7.49154     14.741   152.041
7.60050     15.391   161.836
7.71105     16.041   171.758
7.82321     16.691  -178.190
7.93701     17.340  -168.008
8.05245     17.990  -157.693
8.16958     18.639  -147.243
8.28841     19.289  -136.655
8.40896     19.939  -125.927
8.53128     20.589  -115.057
8.65537     21.241  -104.043
8.78126     21.893   -92.880
8.90899     22.546   -81.567
9.03857     23.200   -70.100
9.17004     23.856   -58.477
9.30342     24.513   -46.694
9.43874     25.172   -34.747
9.57603     25.832   -22.634
9.71532     26.494   -10.350
9.85663     27.158     2.108
10.0000     27.824    14.744
10.1455     28.366  -133.947
10.2930     28.723  -136.826
10.4427     29.164   -79.432
10.5946     29.666   -63.994
10.7487     30.239   -32.517
10.9051     30.887   -17.917
11.0637     31.585     2.352
11.2246     32.322    15.843
11.3879     33.088    29.809
11.5535     33.879    42.289
11.7216     34.686    52.144
11.8921     35.499    63.685
12.0650     36.315    70.672
12.2405     37.130    81.418
12.4186     37.942    86.297
12.5992     38.747    96.372
12.7825     39.545    99.654
12.9684     40.336   109.184
13.1570     41.119   111.220
13.3484     41.893   119.987
13.5426     42.661   121.918
13.7395     43.412   129.020
13.9394     44.160   131.374
14.1421     44.900   137.086
14.3478     45.634   139.740
14.5565     46.360   144.280
14.7683     47.077   147.151
14.9831     47.786   150.718
15.2010     48.491   153.785
15.4221     49.191   156.536
15.6464     49.885   159.730
15.8740     50.573   161.746
16.1049     51.255   165.042
16.3392     51.934   166.441
16.5768     52.608   169.832
16.8179     53.280   170.689
17.0626     53.949   174.104
17.3107     54.611   174.447
17.5625     55.271   177.843
17.8180     55.930   178.096
18.0771     56.588  -179.088
18.3401     57.242  -178.642
18.6068     57.895  -176.392
18.8775     58.546  -175.777
19.1521     59.193  -174.059
19.4306     59.840  -173.285
19.7133     60.489  -172.040
20.0000     61.137  -171.182
20.2909     61.784  -170.407
20.5860     62.432  -169.447
20.8855     63.080  -169.105
21.1893     63.728  -168.113
21.4975     64.375  -168.208
21.8102     65.022  -167.190
22.1274     65.672  -167.660
22.4492     66.322  -166.673
22.7758     66.971  -167.565
23.1071     67.623  -166.671
23.4432     68.270  -167.811
23.7841     68.918  -167.318
24.1301     69.564  -168.497
24.4811     70.207  -168.520
24.8372     70.847  -169.742
