Freq[Hz]     dBSPL  Phase[Deg]
5.00000     -5.206    70.865
5.07273     -4.566    79.087
5.14651     -3.923    87.425
5.22137     -3.278    95.879
5.29732     -2.631   104.451
5.37437     -1.982   113.142
5.45254     -1.331   121.954
5.53185     -0.678   130.888
5.61231     -0.022   139.945
5.69394      0.635   149.127
5.77676      1.294   158.436
5.86079      1.954   167.874
5.94604      2.617   177.441
6.03252      3.281  -172.859
6.12027      3.947  -163.027
6.20929      4.615  -153.059
6.29961      5.284  -142.955
6.39124      5.955  -132.711
6.48420      6.628  -122.327
6.57851      7.302  -111.801
6.67420      7.977  -101.130
6.77128      8.654   -90.312
6.86977      9.332   -79.346
6.96969     10.012   -68.229
7.07107     10.693   -56.960
7.17392     11.375   -45.536
7.27827     12.058   -33.954
7.38413     12.742   -22.214
7.49154     13.427   -10.312
7.60050     14.114     1.755
7.71105     14.801    13.987
7.82321     15.489    26.388
7.93701     16.178    38.961
8.05245     16.868    51.707
8.16958     17.559    64.630
8.28841     18.250    77.731
8.40896     18.942    91.014
8.53128     19.634   104.482
8.65537     20.327   118.137
8.78126     21.021   131.981
8.90899     21.715   146.019
9.03857     22.409   160.252
9.17004     23.104   174.684
9.30342     23.799  -170.682
9.43874     24.494  -155.843
9.57603     25.190  -140.796
9.71532     25.885  -125.538
9.85663     26.581  -110.065
10.0000     27.276   -94.374
10.1455     27.765   139.582
10.2930     28.196   138.873
10.4427     28.647  -156.101
10.5946     29.154  -138.648
10.7487     29.735  -102.741
10.9051     30.387   -86.185
11.0637     31.092   -62.956
11.2246     31.833   -47.555
11.3879     32.603   -31.494
11.5535     33.398   -17.140
11.7216     34.207    -5.766
11.8921     35.023     7.623
12.0650     35.842    15.713
12.2405     36.659    28.282
12.4186     37.472    33.947
12.5992     38.279    45.826
12.7825     39.078    49.644
12.9684     39.870    60.962
13.1570     40.654    63.328
13.3484     41.429    73.813
13.5426     42.198    76.095
13.7395     42.950    84.637
13.9394     43.698    87.458
14.1421     44.439    94.363
14.3478     45.173    97.577
14.5565     45.900   103.111
14.7683     46.618   106.621
14.9831     47.328   110.997
15.2010     48.034   114.770
15.4221     48.734   118.174
15.6464     49.429   122.136
15.8740     50.117   124.670
16.1049     50.801   128.783
16.3392     51.481   130.576
16.5768     52.156   134.823
