Freq[Hz]     dBSPL  Phase[Deg]
5.00000     -6.076  -130.667
5.07273     -5.388  -118.758
5.14651     -4.699  -106.694
5.22137     -4.009   -94.475
5.29732     -3.318   -82.096
5.37437     -2.625   -69.555
5.45254     -1.932   -56.850
5.53185     -1.238   -43.977
5.61231     -0.544   -30.933
5.69394      0.152   -17.716
5.77676      0.848    -4.324
5.86079      1.545     9.249
5.94604      2.242    23.003
6.03252      2.940    36.943
6.12027      3.638    51.071
6.20929      4.337    65.390
6.29961      5.036    79.905
6.39124      5.735    94.617
6.48420      6.435   109.530
6.57851      7.134   124.648
6.67420      7.834   139.974
6.77128      8.535   155.511
6.86977      9.235   171.263
6.96969      9.935  -172.767
7.07107     10.636  -156.575
7.17392     11.336  -140.158
7.27827     12.037  -123.512
7.38413     12.737  -106.634
7.49154     13.438   -89.519
7.60050     14.138   -72.165
7.71105     14.838   -54.566
7.82321     15.539   -36.720
7.93701     16.239   -18.622
8.05245     16.938    -0.269
8.16958     17.638    18.344
8.28841     18.338    37.220
8.40896     19.037    56.364
8.53128     19.736    75.780
8.65537     20.435    95.472
8.78126     21.133   115.444
8.90899     21.831   135.701
9.03857     22.529   156.248
9.17004     23.227   177.088
9.30342     23.924  -161.774
9.43874     24.621  -140.334
9.57603     25.317  -118.585
9.71532     26.013   -96.525
9.85663     26.709   -74.148
10.0000     27.404   -51.449
10.1455     27.885   153.247
10.2930     28.323   171.386
10.4427     28.763  -127.382
10.5946     29.273  -110.108
10.7487     29.845   -76.398
10.9051     30.498   -60.252
11.0637     31.196   -38.415
11.2246     31.935   -23.600
11.3879     32.701    -8.416
11.5535     33.493     5.203
11.7216     34.299    16.067
11.8921     35.111    28.607
12.0650     35.928    36.464
12.2405     36.741    48.081
12.4186     37.554    53.735
12.5992     38.358    64.575
12.7825     39.157    68.558
12.9684     39.945    78.759
13.1570     40.730    81.440
13.3484     41.501    90.809
13.5426     42.270    93.341
13.7395     43.020   100.978
13.9394     43.768   103.885
14.1421     44.507   110.086
14.3478     45.241   113.248
14.5565     45.966   118.247
14.7683     46.684   121.583
14.9831     47.392   125.580
15.2010     48.097   129.069
15.4221     48.797   132.227
15.6464     49.491   135.807
15.8740     50.178   138.217
16.1049     50.861   141.863
16.3392     51.541   143.640
16.5768     52.214   147.342
16.8179     52.886   148.570
17.0626     53.555   152.266
17.3107     54.217   152.969
17.5625     54.877   156.620
17.8180     55.537   157.211
18.0771     56.194   160.275
18.3401     56.849   161.037
18.6068     57.503   163.526
18.8775     58.154   164.428
19.1521     58.802   166.381
19.4306     59.449   167.417
19.7133     60.098   168.898
20.0000     60.746   169.997
20.2909     61.393   171.004
20.5860     62.042   172.181
20.8855     62.691   172.755
21.1893     63.340   173.942
21.4975     63.987   174.076
21.8102     64.634   175.270
22.1274     65.285   175.032
22.4492     65.937   176.178
22.7758     66.587   175.508
23.1071     67.239   176.542
23.4432     67.887   175.622
23.7841     68.536   176.256
24.1301     69.183   175.279
24.4811     69.827   175.394
24.8372     70.468   174.357
25.1984     71.105   173.951
25.5649     71.737   172.776
25.9368     72.355   171.846
26.3141     72.962   170.557
26.6968     73.557   169.104
27.0851     74.137   167.538
27.4791     74.694   165.581
27.8788     75.224   164.022
28.2843     75.728   161.726
28.6957     76.199   160.028
29.1131     76.645   157.277
29.5365     77.042   155.586
29.9661     77.417   152.873
30.4020     77.792   151.408
30.8442     78.130   148.754
31.2929     78.470   147.350
31.7480     78.793   144.703
32.2098     79.077   142.958
32.6783     79.369   140.503
33.1536     79.658   138.582
33.6359     79.913   136.236
34.1251     80.136   134.364
34.6215     80.351   132.379
35.1250     80.550   130.408
35.6359     80.715   128.524
36.1543     80.880   126.686
36.6802     81.052   125.214
37.2137     81.212   123.365
37.7550     81.367   122.163
38.3041     81.529   120.338
38.8613     81.687   119.118
39.4265     81.841   117.193
40.0000     81.998   116.367
40.5818     82.148   114.473
41.1721     82.296   113.597
41.7710     82.448   111.953
42.3785     82.593   111.037
42.9949     82.736   109.529
43.6203     82.885   108.517
44.2548     83.036   107.127
44.8985     83.186   106.030
45.5515     83.338   104.800
46.2141     83.492   103.657
46.8863     83.646   102.526
47.5683     83.800   101.276
48.2602     83.959   100.265
48.9621     84.122    98.951
49.6743     84.286    97.990
50.3968     84.455    96.509
51.1299     84.624    95.506
51.8736     84.778    93.841
52.6281     84.927    92.981
53.3936     85.087    91.396
54.1702     85.255    90.502
54.9581     85.424    88.889
55.7575     85.592    87.827
56.5685     85.762    86.225
57.3914     85.933    84.960
58.2261     86.100    83.329
59.0730     86.257    81.880
59.9323     86.406    80.265
60.8040     86.558    78.731
61.6884     86.711    77.146
62.5857     86.854    75.437
63.4960     86.992    73.843
64.4196     87.123    72.037
65.3566     87.252    70.492
66.3073     87.376    68.530
67.2717     87.490    66.960
68.2502     87.597    64.898
69.2429     87.694    63.364
70.2501     87.782    61.216
71.2719     87.863    59.669
72.3086     87.935    57.564
73.3603     87.999    55.953
74.4274     88.058    53.961
75.5099     88.111    52.324
76.6083     88.152    50.394
77.7226     88.171    48.662
78.8531     88.175    46.978
80.0000     88.204    45.545
81.1636     88.255    43.985
82.3442     88.296    42.276
83.5419     88.329    40.679
84.7570     88.352    38.964
85.9899     88.366    37.494
87.2406     88.377    35.844
88.5096     88.405    34.567
89.7970     88.445    32.809
91.1031     88.470    31.451
92.4282     88.490    29.668
93.7726     88.510    28.380
95.1366     88.531    26.644
96.5204     88.555    25.264
97.9243     88.573    23.496
99.3486     88.575    22.064
100.794     88.565    20.457
102.260     88.546    19.189
