Freq[Hz]     dBSPL  Phase[Deg]
5.00000     -5.016    70.135
5.07273     -4.397    78.214
5.14651     -3.775    86.416
5.22137     -3.151    94.741
5.29732     -2.526   103.192
5.37437     -1.898   111.769
5.45254     -1.268   120.474
5.53185     -0.637   129.308
5.61231     -0.003   138.274
5.69394      0.632   147.371
5.77676      1.270   156.602
5.86079      1.909   165.969
5.94604      2.551   175.472
6.03252      3.195  -174.887
6.12027      3.840  -165.105
6.20929      4.488  -155.182
6.29961      5.137  -145.116
6.39124      5.789  -134.905
6.48420      6.442  -124.547
6.57851      7.098  -114.042
6.67420      7.755  -103.386
6.77128      8.415   -92.579
6.86977      9.076   -81.619
6.96969      9.739   -70.503
7.07107     10.404   -59.230
7.17392     11.071   -47.799
7.27827     11.739   -36.206
7.38413     12.410   -24.451
7.49154     13.082   -12.530
7.60050     13.756    -0.443
7.71105     14.431    11.813
7.82321     15.108    24.241
7.93701     15.786    36.841
8.05245     16.466    49.618
8.16958     17.148    62.572
8.28841     17.831    75.707
8.40896     18.515    89.024
8.53128     19.200   102.526
8.65537     19.887   116.216
8.78126     20.575   130.096
8.90899     21.264   144.169
9.03857     21.954   158.437
9.17004     22.645   172.903
9.30342     23.336  -172.429
9.43874     24.029  -157.557
9.57603     24.722  -142.479
9.71532     25.416  -127.191
9.85663     26.111  -111.689
10.0000     26.806   -95.972
10.1455     27.283   138.173
10.2930     27.716   137.499
10.4427     28.168  -157.437
10.5946     28.678  -139.960
10.7487     29.261  -104.041
10.9051     29.919   -87.477
11.0637     30.627   -64.251
11.2246     31.372   -48.857
11.3879     32.146   -32.808
11.5535     32.945   -18.471
11.7216     33.757    -7.117
11.8921     34.576     6.249
12.0650     35.398    14.315
12.2405     36.217    26.858
12.4186     37.033    32.496
12.5992     37.841    44.346
12.7825     38.642    48.137
12.9684     39.435    59.424
13.1570     40.222    61.762
13.3484     40.997    72.217
13.5426     41.767    74.469
13.7395     42.520    82.981
13.9394     43.269    85.772
14.1421     44.011    92.647
14.3478     44.745    95.830
14.5565     45.473   101.333
14.7683     46.192   104.812
14.9831     46.902   109.157
15.2010     47.608   112.898
15.4221     48.310   116.271
15.6464     49.004   120.201
15.8740     49.693   122.703
16.1049     50.377   126.783
16.3392     51.058   128.544
16.5768     51.733   132.757
16.8179     52.405   133.869
17.0626     53.075   138.155
17.3107     53.738   138.658
17.5625     54.399   142.930
17.8180     55.059   143.337
18.0771     55.719   146.929
18.3401     56.375   147.590
18.6068     57.029   150.497
18.8775     57.680   151.391
19.1521     58.329   153.667
19.4306     58.978   154.778
19.7133     59.628   156.486
20.0000     60.277   157.729
20.2909     60.925   158.881
20.5860     61.574   160.272
20.8855     62.225   160.913
21.1893     62.874   162.376
21.4975     63.522   162.505
21.8102     64.171   164.033
22.1274     64.822   163.720
22.4492     65.474   165.258
22.7758     66.126   164.456
23.1071     66.779   165.917
23.4432     67.428   164.853
23.7841     68.077   165.862
24.1301     68.725   164.806
24.4811     69.370   165.225
24.8372     70.012   164.172
25.1984     70.650   164.002
25.5649     71.283   162.867
25.9368     71.902   162.107
26.3141     72.509   160.915
26.6968     73.106   159.571
27.0851     73.687   158.153
27.4791     74.245   156.248
27.8788     74.776   154.883
28.2843     75.281   152.586
28.6957     75.753   151.126
29.1131     76.199   148.324
29.5365     76.598   146.917
29.9661     76.974   144.106
30.4020     77.349   142.962
30.8442     77.689   140.189
31.2929     78.030   139.075
31.7480     78.355   136.356
32.2098     78.639   134.840
32.6783     78.932   132.366
33.1536     79.223   130.626
33.6359     79.479   128.303
34.1251     79.703   126.562
34.6215     79.919   124.642
35.1250     80.119   122.755
35.6359     80.286   120.975
36.1543     80.452   119.180
36.6802     80.625   117.849
37.2137     80.787   115.999
37.7550     80.943   114.976
38.3041     81.107   113.113
38.8613     81.267   112.100
39.4265     81.422   110.097
40.0000     81.581   109.512
40.5818     81.732   107.515
41.1721     81.881   106.868
41.7710     82.035   105.160
42.3785     82.182   104.421
42.9949     82.326   102.886
43.6203     82.477   102.013
44.2548     82.629   100.634
44.8985     82.781    99.639
45.5515     82.935    98.449
46.2141     83.091    97.370
46.8863     83.247    96.310
47.5683     83.403    95.090
48.2602     83.563    94.179
48.9621     83.729    92.864
49.6743     83.896    92.030
50.3968     84.067    90.513
51.1299     84.238    89.665
51.8736     84.394    87.929
52.6281     84.545    87.249
53.3936     84.709    85.575
54.1702     84.878    84.851
54.9581     85.050    83.177
55.7575     85.221    82.250
56.5685     85.394    80.611
57.3914     85.569    79.447
58.2261     85.737    77.804
59.0730     85.897    76.428
59.9323     86.049    74.828
60.8040     86.204    73.337
61.6884     86.361    71.792
62.5857     86.508    70.094
63.4960     86.648    68.561
64.4196     86.782    66.741
65.3566     86.915    65.280
66.3073     87.043    63.279
67.2717     87.161    61.812
68.2502     87.271    59.680
69.2429     87.372    58.270
70.2501     87.464    56.038
71.2719     87.549    54.603
72.3086     87.625    52.429
73.3603     87.693    50.912
74.4274     87.756    48.869
75.5099     87.814    47.298
76.6083     87.860    45.333
77.7226     87.883    43.637
78.8531     87.891    41.942
80.0000     87.925    40.524
81.1636     87.981    38.971
82.3442     88.028    37.250
83.5419     88.066    35.674
84.7570     88.094    33.923
85.9899     88.113    32.492
87.2406     88.129    30.782
88.5096     88.162    29.560
89.7970     88.208    27.724
91.1031     88.240    26.429
92.4282     88.264    24.548
93.7726     88.291    23.331
95.1366     88.318    21.495
