Freq[Hz]     dBSPL  Phase[Deg]
5.00000     -5.373    70.418
5.07273     -4.734    78.641
5.14651     -4.092    86.979
5.22137     -3.448    95.433
5.29732     -2.802   104.005
5.37437     -2.153   112.696
5.45254     -1.503   121.508
5.53185     -0.851   130.442
5.61231     -0.196   139.500
5.69394      0.460   148.683
5.77676      1.118   157.992
5.86079      1.778   167.430
5.94604      2.440   176.998
6.03252      3.104  -173.303
6.12027      3.769  -163.470
6.20929      4.437  -153.502
6.29961      5.106  -143.397
6.39124      5.776  -133.154
6.48420      6.448  -122.770
6.57851      7.122  -112.244
6.67420      7.797  -101.573
6.77128      8.473   -90.756
6.86977      9.151   -79.790
6.96969      9.831   -68.674
7.07107     10.511   -57.406
7.17392     11.193   -45.983
7.27827     11.876   -34.402
7.38413     12.560   -22.663
7.49154     13.245   -10.762
7.60050     13.932     1.302
7.71105     14.619    13.533
7.82321     15.307    25.932
7.93701     15.996    38.503
8.05245     16.686    51.247
8.16958     17.377    64.167
8.28841     18.068    77.266
8.40896     18.760    90.546
8.53128     19.453   104.011
8.65537     20.146   117.662
8.78126     20.839   131.503
8.90899     21.534   145.537
9.03857     22.228   159.766
9.17004     22.923   174.194
9.30342     23.618  -171.176
9.43874     24.314  -156.342
9.57603     25.009  -141.300
9.71532     25.705  -126.047
9.85663     26.401  -110.579
10.0000     27.097   -94.894
10.1455     27.586   139.070
10.2930     28.018   138.355
10.4427     28.469  -156.623
10.5946     28.976  -139.176
10.7487     29.557  -103.277
10.9051     30.210   -86.729
11.0637     30.915   -63.508
11.2246     31.656   -48.116
11.3879     32.427   -32.063
11.5535     33.222   -17.719
11.7216     34.031    -6.355
11.8921     34.847     7.024
12.0650     35.666    15.104
12.2405     36.483    27.663
12.4186     37.297    33.318
12.5992     38.104    45.185
12.7825     38.903    48.993
12.9684     39.695    60.300
13.1570     40.479    62.655
13.3484     41.254    73.129
13.5426     42.023    75.400
13.7395     42.775    83.931
13.9394     43.523    86.741
14.1421     44.264    93.634
14.3478     44.998    96.837
14.5565     45.725   102.359
14.7683     46.443   105.857
14.9831     47.153   110.221
15.2010     47.859   113.982
15.4221     48.560   117.374
15.6464     49.254   121.323
15.8740     49.942   123.845
16.1049     50.626   127.945
16.3392     51.306   129.725
16.5768     51.981   133.959
16.8179     52.653   135.091
17.0626     53.322   139.398
17.3107     53.985   139.920
17.5625     54.646   144.214
17.8180     55.306   144.641
18.0771     55.965   148.254
18.3401     56.621   148.935
18.6068     57.274   151.864
18.8775     57.926   152.780
19.1521     58.574   155.078
19.4306     59.222   156.211
19.7133     59.872   157.940
20.0000     60.521   159.206
20.2909     61.169   160.381
20.5860     61.818   161.795
20.8855     62.468   162.459
21.1893     63.118   163.946
21.4975     63.766   164.097
21.8102     64.414   165.650
22.1274     65.065   165.361
22.4492     65.717   166.924
22.7758     66.368   166.147
23.1071     67.021   167.633
23.4432     67.669   166.594
23.7841     68.319   167.629
24.1301     68.967   166.599
24.4811     69.611   167.044
24.8372     70.253   166.017
25.1984     70.891   165.874
25.5649     71.523   164.767
25.9368     72.142   164.034
26.3141     72.750   162.871
26.6968     73.346   161.555
27.0851     73.927   160.166
27.4791     74.485   158.290
27.8788     75.016   156.955
28.2843     75.520   154.688
28.6957     75.992   153.258
29.1131     76.439   150.487
29.5365     76.837   149.111
29.9661     77.213   146.332
30.4020     77.588   145.221
30.8442     77.928   142.480
31.2929     78.268   141.399
31.7480     78.594   138.714
32.2098     78.878   137.231
32.6783     79.171   134.791
33.1536     79.461   133.087
33.6359     79.717   130.798
34.1251     79.941   129.094
34.6215     80.157   127.210
35.1250     80.358   125.360
35.6359     80.524   123.617
36.1543     80.691   121.860
36.6802     80.864   120.568
37.2137     81.025   118.757
37.7550     81.181   117.773
38.3041     81.345   115.950
38.8613     81.505   114.978
39.4265     81.660   113.017
40.0000     81.819   112.473
40.5818     81.970   110.519
41.1721     82.119   109.915
41.7710     82.273   108.251
42.3785     82.420   107.556
42.9949     82.565   106.066
43.6203     82.715   105.239
44.2548     82.868   103.906
44.8985     83.020   102.957
45.5515     83.174   101.815
46.2141     83.329   100.785
46.8863     83.486    99.773
47.5683     83.642    98.603
48.2602     83.802    97.743
48.9621     83.967    96.479
49.6743     84.135    95.698
50.3968     84.306    94.233
51.1299     84.478    93.437
51.8736     84.633    91.756
52.6281     84.785    91.133
53.3936     84.948    89.515
54.1702     85.117    88.849
54.9581     85.289    87.233
55.7575     85.461    86.365
56.5685     85.634    84.786
57.3914     85.808    83.683
58.2261     85.977    82.102
