Freq[Hz]     dBSPL  Phase[Deg]
5.00000     -5.579   -38.344
5.07273     -4.890   -31.683
5.14651     -4.204   -24.944
5.22137     -3.520   -18.126
5.29732     -2.838   -11.227
5.37437     -2.160    -4.245
5.45254     -1.483     2.820
5.53185     -0.810     9.970
5.61231     -0.138    17.205
5.69394      0.531    24.528
5.77676      1.198    31.938
5.86079      1.862    39.439
5.94604      2.525    47.029
6.03252      3.185    54.712
6.12027      3.843    62.488
6.20929      4.500    70.358
6.29961      5.154    78.324
6.39124      5.806    86.386
6.48420      6.457    94.546
6.57851      7.106   102.805
6.67420      7.753   111.165
6.77128      8.399   119.627
6.86977      9.044   128.191
6.96969      9.687   136.860
7.07107     10.329   145.635
7.17392     10.970   154.517
7.27827     11.610   163.507
7.38413     12.250   172.608
7.49154     12.888  -178.180
7.60050     13.527  -168.854
7.71105     14.165  -159.412
7.82321     14.802  -149.854
7.93701     15.440  -140.177
8.05245     16.078  -130.379
8.16958     16.717  -120.457
8.28841     17.356  -110.410
8.40896     17.996  -100.236
8.53128     18.637   -89.931
8.65537     19.279   -79.492
8.78126     19.923   -68.918
8.90899     20.568   -58.205
9.03857     21.215   -47.349
9.17004     21.864   -36.348
9.30342     22.516   -25.198
9.43874     23.169   -13.896
9.57603     23.826    -2.436
9.71532     24.484     9.184
9.85663     25.146    20.969
10.0000     25.810    32.922
10.1455     26.397  -122.075
10.2930     26.730  -124.602
10.4427     27.183   -69.518
10.5946     27.687   -53.927
10.7487     28.269   -23.785
10.9051     28.920    -9.271
11.0637     29.625    10.157
11.2246     30.365    23.374
11.3879     31.135    36.821
11.5535     31.929    48.873
11.7216     32.737    58.445
11.8921     33.552    69.433
12.0650     34.369    76.319
12.2405     35.186    86.408
12.4186     35.997    91.335
12.5992     36.804   100.663
12.7825     37.601   104.115
12.9684     38.393   112.820
13.1570     39.174   115.128
13.3484     39.949   123.057
13.5426     40.716   125.201
13.7395     41.468   131.613
13.9394     42.214   134.044
14.1421     42.954   139.208
14.3478     43.686   141.821
14.5565     44.413   145.944
14.7683     45.129   148.670
14.9831     45.838   151.928
15.2010     46.542   154.756
15.4221     47.242   157.294
15.6464     47.936   160.166
15.8740     48.623   162.055
16.1049     49.306   164.952
16.3392     49.985   166.301
16.5768     50.659   169.223
16.8179     51.330   170.101
17.0626     51.998   172.989
17.3107     52.660   173.417
17.5625     53.320   176.242
17.8180     53.978   176.565
18.0771     54.636   178.885
18.3401     55.290   179.321
18.6068     55.944  -178.851
18.8775     56.594  -178.326
19.1521     57.241  -176.957
19.4306     57.888  -176.341
19.7133     58.537  -175.379
20.0000     59.184  -174.741
20.2909     59.831  -174.188
20.5860     60.479  -173.509
20.8855     61.127  -173.331
21.1893     61.775  -172.674
21.4975     62.422  -172.885
21.8102     63.069  -172.258
22.1274     63.719  -172.796
22.4492     64.369  -172.244
22.7758     65.019  -173.162
23.1071     65.670  -172.744
23.4432     66.317  -173.903
23.7841     66.966  -173.849
24.1301     67.612  -175.113
24.4811     68.255  -175.524
24.8372     68.895  -176.881
25.1984     69.531  -177.764
25.5649     70.162  -179.294
25.9368     70.779   179.337
26.3141     71.384   177.659
26.6968     71.979   175.810
27.0851     72.557   173.825
27.4791     73.114   171.509
27.8788     73.643   169.500
28.2843     74.145   166.876
28.6957     74.614   164.701
29.1131     75.059   161.660
29.5365     75.455   159.465
29.9661     75.828   156.487
30.4020     76.201   154.494
30.8442     76.537   151.591
31.2929     76.876   149.681
31.7480     77.198   146.744
32.2098     77.479   144.526
32.6783     77.769   141.758
33.1536     78.056   139.396
33.6359     78.309   136.706
34.1251     78.530   134.422
34.6215     78.743   132.064
35.1250     78.939   129.704
35.6359     79.102   127.422
36.1543     79.265   125.224
36.6802     79.433   123.327
37.2137     79.591   121.143
37.7550     79.743   119.492
38.3041     79.903   117.349
38.8613     80.058   115.657
39.4265     80.208   113.437
40.0000     80.362   112.117
40.5818     80.509   109.934
41.1721     80.653   108.575
41.7710     80.802   106.620
42.3785     80.944   105.235
42.9949     81.083   103.389
43.6203     81.228   101.932
44.2548     81.375   100.183
44.8985     81.521    98.661
45.5515     81.669    97.044
46.2141     81.818    95.495
46.8863     81.968    93.951
47.5683     82.118    92.315
48.2602     82.272    90.870
48.9621     82.430    89.184
49.6743     82.590    87.763
50.3968     82.754    85.927
51.1299     82.918    84.445
51.8736     83.065    82.433
52.6281     83.209    81.075
53.3936     83.365    79.148
54.1702     83.526    77.753
54.9581     83.690    75.783
55.7575     83.852    74.233
56.5685     84.017    72.248
57.3914     84.182    70.505
58.2261     84.342    68.464
59.0730     84.492    66.555
59.9323     84.634    64.513
60.8040     84.780    62.532
61.6884     84.926    60.494
62.5857     85.062    58.346
63.4960     85.192    56.277
64.4196     85.316    54.043
65.3566     85.437    52.003
66.3073     85.553    49.623
67.2717     85.659    47.541
68.2502     85.758    45.067
69.2429     85.847    42.994
70.2501     85.926    40.442
71.2719     85.998    38.344
72.3086     86.061    35.819
73.3603     86.116    33.674
74.4274     86.165    31.231
75.5099     86.208    29.071
