Freq[Hz]     dBSPL  Phase[Deg]
5.00000     -6.374  -131.592
5.07273     -5.684  -119.632
5.14651     -4.992  -107.520
5.22137     -4.300   -95.255
5.29732     -3.605   -82.832
5.37437     -2.910   -70.249
5.45254     -2.214   -57.504
5.53185     -1.517   -44.593
5.61231     -0.819   -31.514
5.69394     -0.120   -18.264
5.77676      0.579    -4.839
5.86079      1.279     8.763
5.94604      1.980    22.546
6.03252      2.681    36.512
6.12027      3.383    50.665
6.20929      4.085    65.007
6.29961      4.787    79.543
6.39124      5.490    94.276
6.48420      6.193   109.208
6.57851      6.896   124.343
6.67420      7.599   139.684
6.77128      8.303   155.236
6.86977      9.006   171.001
6.96969      9.710  -173.017
7.07107     10.414  -156.815
7.17392     11.118  -140.389
7.27827     11.821  -123.735
7.38413     12.525  -106.849
7.49154     13.228   -89.728
7.60050     13.932   -72.368
7.71105     14.635   -54.766
7.82321     15.338   -36.916
7.93701     16.041   -18.816
8.05245     16.744    -0.462
8.16958     17.446    18.152
8.28841     18.148    37.028
8.40896     18.850    56.171
8.53128     19.552    75.585
8.65537     20.253    95.275
8.78126     20.954   115.244
8.90899     21.655   135.497
9.03857     22.355   156.039
9.17004     23.055   176.874
9.30342     23.754  -161.994
9.43874     24.453  -140.559
9.57603     25.151  -118.818
9.71532     25.849   -96.765
9.85663     26.547   -74.396
10.0000     27.244   -51.705
10.1455     27.735   153.007
10.2930     28.174   171.139
10.4427     28.618  -127.635
10.5946     29.129  -110.371
10.7487     29.703   -76.673
10.9051     30.357   -60.541
11.0637     31.056   -38.719
11.2246     31.796   -23.920
11.3879     32.563    -8.752
11.5535     33.354     4.851
11.7216     34.161    15.699
11.8921     34.972    28.223
12.0650     35.790    36.066
12.2405     36.603    47.668
12.4186     37.416    53.307
12.5992     38.219    64.133
12.7825     39.017    68.104
12.9684     39.805    78.291
13.1570     40.589    80.959
13.3484     41.360    90.315
13.5426     42.129    92.834
13.7395     42.878   100.459
13.9394     43.627   103.354
14.1421     44.365   109.542
14.3478     45.098   112.692
14.5565     45.823   117.679
14.7683     46.540   121.002
14.9831     47.249   124.988
15.2010     47.953   128.464
15.4221     48.653   131.610
15.6464     49.346   135.177
15.8740     50.034   137.575
16.1049     50.716   141.209
16.3392     51.396   142.972
16.5768     52.069   146.662
16.8179     52.741   147.877
17.0626     53.410   151.560
17.3107     54.071   152.250
17.5625     54.731   155.888
17.8180     55.391   156.465
18.0771     56.048   159.516
18.3401     56.703   160.264
18.6068     57.356   162.739
18.8775     58.007   163.627
19.1521     58.655   165.567
19.4306     59.302   166.589
19.7133     59.951   168.055
20.0000     60.599   169.140
20.2909     61.247   170.132
20.5860     61.895   171.294
20.8855     62.544   171.854
21.1893     63.193   173.025
21.4975     63.840   173.144
21.8102     64.487   174.323
22.1274     65.138   174.069
22.4492     65.790   175.200
22.7758     66.440   174.514
23.1071     67.092   175.532
23.4432     67.740   174.596
23.7841     68.389   175.213
24.1301     69.036   174.220
24.4811     69.680   174.318
24.8372     70.322   173.265
25.1984     70.958   172.842
25.5649     71.590   171.649
25.9368     72.208   170.702
26.3141     72.815   169.395
26.6968     73.411   167.924
27.0851     73.991   166.340
27.4791     74.548   164.365
27.8788     75.078   162.788
28.2843     75.582   160.473
28.6957     76.053   158.756
29.1131     76.499   155.987
29.5365     76.897   154.276
29.9661     77.271   151.544
30.4020     77.646   150.059
30.8442     77.985   147.385
31.2929     78.324   145.961
31.7480     78.648   143.294
32.2098     78.932   141.528
32.6783     79.224   139.052
33.1536     79.513   137.110
33.6359     79.768   134.743
34.1251     79.991   132.849
34.6215     80.206   130.842
35.1250     80.405   128.848
35.6359     80.571   126.942
36.1543     80.736   125.081
36.6802     80.907   123.587
37.2137     81.068   121.714
37.7550     81.222   120.489
38.3041     81.385   118.639
38.8613     81.543   117.395
39.4265     81.697   115.446
40.0000     81.854   114.595
40.5818     82.004   112.675
41.1721     82.152   111.775
41.7710     82.304   110.104
42.3785     82.449   109.162
42.9949     82.592   107.627
43.6203     82.741   106.588
44.2548     82.892   105.171
44.8985     83.042   104.047
45.5515     83.194   102.788
46.2141     83.348   101.616
46.8863     83.502   100.456
47.5683     83.656    99.177
48.2602     83.815    98.137
48.9621     83.977    96.792
49.6743     84.142    95.800
50.3968     84.311    94.288
51.1299     84.480    93.254
51.8736     84.633    91.557
52.6281     84.783    90.664
53.3936     84.943    89.044
54.1702     85.110    88.116
54.9581     85.279    86.469
55.7575     85.448    85.371
56.5685     85.618    83.733
57.3914     85.789    82.432
58.2261     85.955    80.764
59.0730     86.112    79.278
59.9323     86.261    77.625
60.8040     86.413    76.053
61.6884     86.566    74.428
62.5857     86.710    72.680
63.4960     86.847    71.046
64.4196     86.978    69.198
65.3566     87.107    67.612
66.3073     87.231    65.608
67.2717     87.345    63.995
68.2502     87.452    61.889
69.2429     87.549    60.312
70.2501     87.636    58.119
71.2719     87.718    56.526
72.3086     87.790    54.375
73.3603     87.853    52.717
74.4274     87.912    50.678
75.5099     87.965    48.993
76.6083     88.007    47.014
77.7226     88.025    45.233
78.8531     88.029    43.498
80.0000     88.059    42.015
81.1636     88.109    40.403
82.3442     88.150    38.640
83.5419     88.183    36.990
84.7570     88.207    35.221
85.9899     88.220    33.697
87.2406     88.231    31.991
88.5096     88.259    30.658
89.7970     88.299    28.842
91.1031     88.325    27.426
92.4282     88.344    25.584
93.7726     88.364    24.235
95.1366     88.385    22.439
96.5204     88.409    20.998
97.9243     88.427    19.167
99.3486     88.429    17.672
100.794     88.420    16.000
102.260     88.401    14.667
103.747     88.415    13.519
105.256     88.511    12.337
106.787     88.620    10.590
108.340     88.672     8.568
109.916     88.698     6.671
111.515     88.709     4.640
113.137     88.700     2.821
114.783     88.679     0.920
116.452     88.659    -0.610
118.146     88.650    -2.401
119.865     88.648    -3.892
121.608     88.643    -5.762
123.377     88.640    -7.241
125.171     88.625    -9.109
126.992     88.600   -10.455
128.839     88.634   -11.932
130.713     88.707   -13.657
132.615     88.723   -15.918
134.543     88.691   -17.865
136.500     88.657   -19.752
138.486     88.622   -21.525
140.500     88.584   -23.278
142.544     88.549   -24.916
144.617     88.539   -26.447
146.721     88.547   -28.239
148.855     88.530   -30.066
151.020     88.488   -31.893
153.217     88.474   -33.334
155.445     88.496   -35.184
157.706     88.499   -37.022
