Freq[Hz]     dBSPL  Phase[Deg]
5.00000     -4.820    70.562
5.07273     -4.200    78.632
5.14651     -3.579    86.825
5.22137     -2.956    95.142
5.29732     -2.331   103.585
5.37437     -1.704   112.155
5.45254     -1.075   120.853
5.53185     -0.444   129.681
5.61231      0.189   138.640
5.69394      0.824   147.732
5.77676      1.461   156.958
5.86079      2.100   166.320
5.94604      2.740   175.819
6.03252      3.383  -174.543
6.12027      4.028  -164.764
6.20929      4.675  -154.843
6.29961      5.323  -144.779
6.39124      5.974  -134.570
6.48420      6.626  -124.213
6.57851      7.281  -113.708
6.67420      7.938  -103.052
6.77128      8.596   -92.245
6.86977      9.256   -81.283
6.96969      9.919   -70.166
7.07107     10.583   -58.891
7.17392     11.249   -47.457
7.27827     11.916   -35.861
7.38413     12.586   -24.103
7.49154     13.257   -12.178
7.60050     13.930    -0.087
7.71105     14.605    12.174
7.82321     15.281    24.606
7.93701     15.959    37.212
8.05245     16.638    49.994
8.16958     17.319    62.955
8.28841     18.001    76.096
8.40896     18.685    89.419
8.53128     19.370   102.928
8.65537     20.056   116.625
8.78126     20.743   130.513
8.90899     21.432   144.593
9.03857     22.121   158.869
9.17004     22.812   173.343
9.30342     23.503  -171.981
9.43874     24.195  -157.101
9.57603     24.888  -142.014
9.71532     25.582  -126.717
9.85663     26.276  -111.207
10.0000     26.971   -95.481
10.1455     27.447   138.675
10.2930     27.881   138.009
10.4427     28.332  -156.917
10.5946     28.843  -139.433
10.7487     29.426  -103.504
10.9051     30.083   -86.932
11.0637     30.791   -63.697
11.2246     31.537   -48.294
11.3879     32.311   -32.237
11.5535     33.109   -17.890
11.7216     33.922    -6.527
11.8921     34.740     6.848
12.0650     35.562    14.923
12.2405     36.381    27.475
12.4186     37.198    33.123
12.5992     38.006    44.982
12.7825     38.807    48.783
12.9684     39.600    60.080
13.1570     40.386    62.428
13.3484     41.161    72.893
13.5426     41.932    75.155
13.7395     42.684    83.678
13.9394     43.434    86.480
14.1421     44.176    93.364
14.3478     44.910    96.559
14.5565     45.638   102.072
14.7683     46.357   105.563
14.9831     47.067   109.919
15.2010     47.773   113.672
15.4221     48.474   117.056
15.6464     49.169   120.998
15.8740     49.858   123.512
16.1049     50.542   127.603
16.3392     51.223   129.377
16.5768     51.898   133.602
16.8179     52.570   134.727
17.0626     53.240   139.026
17.3107     53.903   139.542
17.5625     54.564   143.827
17.8180     55.224   144.247
18.0771     55.884   147.852
18.3401     56.540   148.527
18.6068     57.194   151.448
18.8775     57.845   152.356
19.1521     58.494   154.647
19.4306     59.142   155.772
19.7133     59.792   157.494
20.0000     60.441   158.752
20.2909     61.090   159.919
20.5860     61.739   161.326
20.8855     62.389   161.982
21.1893     63.039   163.461
21.4975     63.687   163.605
21.8102     64.335   165.149
22.1274     64.987   164.852
22.4492     65.639   166.408
22.7758     66.290   165.622
23.1071     66.944   167.100
23.4432     67.592   166.053
23.7841     68.242   167.079
24.1301     68.890   166.042
24.4811     69.534   166.478
24.8372     70.176   165.443
25.1984     70.814   165.292
25.5649     71.447   164.176
25.9368     72.066   163.434
26.3141     72.674   162.262
26.6968     73.270   160.937
27.0851     73.851   159.539
27.4791     74.410   157.654
27.8788     74.940   156.310
28.2843     75.445   154.034
28.6957     75.917   152.594
29.1131     76.364   149.813
29.5365     76.762   148.428
29.9661     77.138   145.639
30.4020     77.513   144.518
30.8442     77.853   141.768
31.2929     78.194   140.675
31.7480     78.519   137.980
32.2098     78.803   136.488
32.6783     79.096   134.037
33.1536     79.387   132.322
33.6359     79.643   130.023
34.1251     79.867   128.307
34.6215     80.083   126.412
35.1250     80.283   124.551
35.6359     80.450   122.796
36.1543     80.616   121.028
36.6802     80.789   119.724
37.2137     80.951   117.902
37.7550     81.107   116.905
38.3041     81.271   115.071
38.8613     81.431   114.086
39.4265     81.586   112.112
40.0000     81.745   111.556
40.5818     81.896   109.589
41.1721     82.045   108.972
41.7710     82.199   107.295
42.3785     82.346   106.586
42.9949     82.490   105.083
43.6203     82.641   104.242
44.2548     82.793   102.895
44.8985     82.946   101.932
45.5515     83.100   100.776
46.2141     83.255    99.731
46.8863     83.411    98.705
