Freq[Hz]     dBSPL  Phase[Deg]
5.00000     -5.160    70.762
5.07273     -4.522    78.977
5.14651     -3.881    87.309
5.22137     -3.238    95.757
5.29732     -2.593   104.324
5.37437     -1.946   113.010
5.45254     -1.297   121.818
5.53185     -0.646   130.748
5.61231      0.007   139.803
5.69394      0.662   148.983
5.77676      1.319   158.291
5.86079      1.978   167.727
5.94604      2.639   177.294
6.03252      3.301  -173.006
6.12027      3.966  -163.173
6.20929      4.632  -153.205
6.29961      5.299  -143.099
6.39124      5.969  -132.854
6.48420      6.640  -122.468
6.57851      7.312  -111.939
6.67420      7.986  -101.265
6.77128      8.662   -90.444
6.86977      9.339   -79.475
6.96969     10.017   -68.355
7.07107     10.697   -57.081
7.17392     11.378   -45.653
7.27827     12.060   -34.068
7.38413     12.743   -22.323
7.49154     13.428   -10.416
7.60050     14.113     1.655
7.71105     14.800    13.892
7.82321     15.487    26.298
7.93701     16.176    38.876
8.05245     16.865    51.627
8.16958     17.555    64.554
8.28841     18.246    77.661
8.40896     18.937    90.949
8.53128     19.630   104.421
8.65537     20.322   118.081
8.78126     21.016   131.930
8.90899     21.709   145.972
9.03857     22.404   160.210
9.17004     23.098   174.646
9.30342     23.793  -170.715
9.43874     24.488  -155.873
9.57603     25.184  -140.822
9.71532     25.879  -125.560
9.85663     26.575  -110.083
10.0000     27.271   -94.389
10.1455     27.760   139.587
10.2930     28.191   138.880
10.4427     28.643  -156.089
10.5946     29.150  -138.634
10.7487     29.731  -102.725
10.9051     30.384   -86.169
11.0637     31.089   -62.939
11.2246     31.830   -47.538
11.3879     32.601   -31.476
11.5535     33.396   -17.123
11.7216     34.205    -5.750
11.8921     35.021     7.639
12.0650     35.840    15.728
12.2405     36.657    28.297
12.4186     37.471    33.961
12.5992     38.278    45.839
12.7825     39.077    49.657
12.9684     39.869    60.974
13.1570     40.654    63.339
13.3484     41.428    73.824
13.5426     42.197    76.105
13.7395     42.949    84.647
13.9394     43.698    87.467
14.1421     44.439    94.372
14.3478     45.172    97.585
14.5565     45.899   103.118
14.7683     46.618   106.628
14.9831     47.328   111.004
15.2010     48.033   114.777
15.4221     48.734   118.181
15.6464     49.428   122.142
15.8740     50.117   124.676
16.1049     50.800   128.788
16.3392     51.480   130.581
16.5768     52.155   134.827
16.8179     52.827   135.972
17.0626     53.497   140.292
17.3107     54.159   140.828
17.5625     54.820   145.135
17.8180     55.480   145.576
18.0771     56.139   149.203
18.3401     56.795   149.898
18.6068     57.449   152.842
18.8775     58.100   153.771
19.1521     58.748   156.084
19.4306     59.397   157.232
19.7133     60.046   158.976
20.0000     60.695   160.258
20.2909     61.343   161.448
20.5860     61.992   162.878
20.8855     62.642   163.557
21.1893     63.292   165.060
21.4975     63.940   165.228
21.8102     64.588   166.797
22.1274     65.239   166.525
22.4492     65.891   168.105
22.7758     66.542   167.345
23.1071     67.195   168.849
23.4432     67.843   167.827
23.7841     68.493   168.880
24.1301     69.140   167.869
24.4811     69.785   168.332
24.8372     70.427   167.324
25.1984     71.064   167.201
25.5649     71.697   166.113
25.9368     72.316   165.400
26.3141     72.923   164.256
26.6968     73.520   162.960
27.0851     74.100   161.591
27.4791     74.659   159.736
27.8788     75.189   158.422
28.2843     75.694   156.176
28.6957     76.166   154.768
29.1131     76.612   152.019
29.5365     77.011   150.666
29.9661     77.386   147.909
30.4020     77.762   146.820
30.8442     78.101   144.103
31.2929     78.442   143.045
31.7480     78.767   140.384
32.2098     79.051   138.926
32.6783     79.344   136.510
33.1536     79.635   134.830
33.6359     79.891   132.567
34.1251     80.115   130.888
34.6215     80.331   129.031
35.1250     80.531   127.207
35.6359     80.697   125.491
36.1543     80.864   123.761
36.6802     81.037   122.497
37.2137     81.198   120.714
37.7550     81.354   119.758
38.3041     81.519   117.964
38.8613     81.679   117.021
39.4265     81.833   115.089
40.0000     81.992   114.575
40.5818     82.143   112.651
41.1721     82.292   112.079
41.7710     82.447   110.446
42.3785     82.594   109.783
42.9949     82.738   108.325
43.6203     82.889   107.531
44.2548     83.041   106.231
44.8985     83.194   105.316
45.5515     83.348   104.208
46.2141     83.503   103.212
46.8863     83.660   102.236
47.5683     83.816   101.102
48.2602     83.976   100.278
48.9621     84.141    99.051
49.6743     84.309    98.307
50.3968     84.480    96.880
51.1299     84.652    96.122
51.8736     84.807    94.480
52.6281     84.958    93.896
53.3936     85.122    92.319
54.1702     85.291    91.694
54.9581     85.463    90.119
55.7575     85.635    89.294
56.5685     85.808    87.757
57.3914     85.982    86.698
58.2261     86.151    85.161
59.0730     86.311    83.891
59.9323     86.463    82.401
60.8040     86.618    81.020
61.6884     86.774    79.587
62.5857     86.922    78.003
63.4960     87.062    76.586
64.4196     87.196    74.883
65.3566     87.329    73.541
66.3073     87.457    71.661
67.2717     87.575    70.316
68.2502     87.685    68.308
69.2429     87.786    67.025
70.2501     87.878    64.921
71.2719     87.964    63.615
72.3086     88.039    61.573
73.3603     88.108    60.189
74.4274     88.171    58.282
75.5099     88.229    56.849
76.6083     88.275    55.024
77.7226     88.298    53.469
78.8531     88.306    51.918
80.0000     88.340    50.646
81.1636     88.396    49.241
82.3442     88.443    47.670
83.5419     88.481    46.246
84.7570     88.509    44.649
85.9899     88.528    43.375
87.2406     88.544    41.824
88.5096     88.577    40.763
89.7970     88.622    39.091
91.1031     88.654    37.962
92.4282     88.679    36.249
93.7726     88.706    35.202
95.1366     88.733    33.540
96.5204     88.762    32.381
97.9243     88.786    30.715
99.3486     88.795    29.481
100.794     88.791    27.994
102.260     88.778    26.911
103.747     88.799    25.971
105.256     88.902    25.021
106.787     89.017    23.498
108.340     89.076    21.695
109.916     89.109    20.042
111.515     89.127    18.213
113.137     89.124    16.656
114.783     89.110    14.950
116.452     89.097    13.697
118.146     89.095    12.091
119.865     89.100    10.897
121.608     89.103     9.196
123.377     89.107     8.018
125.171     89.099     6.328
126.992     89.081     5.277
128.839     89.122     3.997
130.713     89.203     2.551
132.615     89.226     0.505
134.543     89.202    -1.176
136.500     89.175    -2.836
138.486     89.147    -4.355
140.500     89.116    -5.862
142.544     89.088    -7.254
144.617     89.085    -8.522
146.721     89.101   -10.081
148.855     89.091   -11.633
151.020     89.057   -13.238
153.217     89.049   -14.396
155.445     89.077   -16.027
157.706     89.088   -17.565
160.000     89.069   -19.430
162.327     89.049   -20.803
164.688     89.033   -22.582
167.084     89.009   -24.044
169.514     88.974   -25.706
171.980     88.951   -27.030
174.481     88.940   -28.538
177.019     88.943   -29.885
179.594     88.955   -31.440
182.206     88.965   -32.976
184.856     88.977   -34.513
187.545     89.012   -36.088
190.273     89.045   -37.802
193.041     89.063   -39.587
195.849     89.106   -41.196
198.697     89.172   -43.143
201.587     89.237   -45.212
204.520     89.264   -47.749
207.494     89.250   -50.003
210.512     89.223   -52.448
213.574     89.176   -54.567
216.681     89.121   -56.809
219.833     89.078   -58.759
223.030     89.024   -60.909
226.274     88.986   -62.699
229.565     88.971   -64.763
232.905     88.949   -66.755
236.292     88.931   -68.799
239.729     88.935   -70.803
243.216     88.954   -73.024
246.754     88.954   -75.419
250.343     88.939   -77.749
253.984     88.930   -80.200
257.678     88.899   -82.638
261.426     88.866   -84.994
265.229     88.862   -87.307
269.087     88.845   -89.935
273.001     88.814   -92.337
276.972     88.792   -94.875
281.000     88.784   -97.245
285.088     88.784   -99.958
289.234     88.773  -102.582
293.441     88.757  -105.361
297.709     88.742  -108.024
302.040     88.731  -110.811
306.433     88.731  -113.602
310.890     88.719  -116.590
315.412     88.698  -119.503
320.000     88.683  -122.427
324.655     88.674  -125.407
329.377     88.667  -128.417
334.168     88.662  -131.549
339.028     88.655  -134.659
343.959     88.656  -137.895
348.962     88.654  -141.180
354.038     88.647  -144.607
359.188     88.633  -148.012
364.412     88.604  -151.627
369.713     88.555  -155.011
375.090     88.519  -158.456
380.546     88.485  -161.835
386.081     88.449  -165.306
391.697     88.417  -168.710
397.394     88.389  -172.189
403.175     88.359  -175.651
409.039     88.326  -179.155
414.989     88.303   177.399
421.025     88.279   173.896
427.149     88.255   170.391
433.362     88.232   166.861
439.665     88.205   163.359
446.060     88.184   159.881
452.548     88.173   156.447
459.131     88.162   152.940
465.809     88.156   149.488
472.584     88.161   145.978
479.458     88.158   142.432
486.432     88.165   138.972
493.507     88.182   135.402
500.686     88.201   131.783
507.968     88.206   127.789
515.357     88.131   124.014
522.853     88.068   120.622
530.458     88.016   117.298
538.174     87.978   114.117
546.002     87.954   110.974
553.943     87.939   107.873
562.001     87.933   104.860
570.175     87.937   101.881
578.469     87.965    99.029
586.883     88.028    96.082
595.419     88.121    92.997
604.080     88.214    89.576
612.866     88.284    86.063
621.780     88.343    82.463
630.824     88.402    78.862
640.000     88.468    74.992
649.309     88.520    70.512
658.753     88.370    65.788
668.335     88.147    62.120
678.056     87.934    58.818
687.919     87.726    55.994
697.925     87.542    53.426
708.077     87.355    51.094
718.376     87.169    49.358
728.825     87.101    48.044
739.426     87.121    46.465
750.181     87.162    44.545
761.093     87.206    42.508
772.163     87.252    40.345
