Freq[Hz]     dBSPL  Phase[Deg]
5.00000     -4.606   -79.739
5.07273     -3.912   -72.783
5.14651     -3.220   -65.743
5.22137     -2.531   -58.618
5.29732     -1.845   -51.408
5.37437     -1.161   -44.109
5.45254     -0.480   -36.722
5.53185      0.198   -29.244
5.61231      0.874   -21.675
5.69394      1.547   -14.014
5.77676      2.218    -6.259
5.86079      2.887     1.592
5.94604      3.553     9.539
6.03252      4.217    17.583
6.12027      4.879    25.727
6.20929      5.538    33.970
6.29961      6.196    42.315
6.39124      6.851    50.763
6.48420      7.505    59.315
6.57851      8.157    67.972
6.67420      8.807    76.736
6.77128      9.455    85.607
6.86977     10.102    94.588
6.96969     10.748   103.680
7.07107     11.392   112.884
7.17392     12.034   122.201
7.27827     12.676   131.634
7.38413     13.317   141.183
7.49154     13.957   150.850
7.60050     14.597   160.638
7.71105     15.236   170.548
7.82321     15.874  -179.419
7.93701     16.513  -169.261
8.05245     17.151  -158.974
8.16958     17.790  -148.558
8.28841     18.429  -138.009
8.40896     19.069  -127.326
8.53128     19.710  -116.506
8.65537     20.352  -105.546
8.78126     20.995   -94.443
8.90899     21.640   -83.194
9.03857     22.286   -71.796
9.17004     22.934   -60.246
9.30342     23.584   -48.540
9.43874     24.237   -36.673
9.57603     24.892   -24.644
9.71532     25.549   -12.446
9.85663     26.209    -0.077
10.0000     26.872    12.469
10.1455     27.465  -136.071
10.2930     27.798  -139.040
10.4427     28.250   -81.659
10.5946     28.755   -66.261
10.7487     29.336   -34.824
10.9051     29.986   -20.275
11.0637     30.689    -0.061
11.2246     31.429    13.371
11.3879     32.198    27.276
11.5535     32.991    39.693
11.7216     33.798    49.484
11.8921     34.613    60.961
12.0650     35.429    67.885
12.2405     36.245    78.566
12.4186     37.056    83.383
12.5992     37.862    93.394
12.7825     38.659    96.615
12.9684     39.450   106.082
13.1570     40.232   108.057
13.3484     41.007   116.761
13.5426     41.773   118.631
13.7395     42.525   125.669
13.9394     43.271   127.962
14.1421     44.011   133.611
14.3478     44.744   136.202
14.5565     45.470   140.679
14.7683     46.186   143.486
14.9831     46.895   146.990
15.2010     47.599   149.992
15.4221     48.299   152.677
15.6464     48.993   155.806
15.8740     49.680   157.755
16.1049     50.362   160.984
16.3392     51.041   162.316
16.5768     51.715   165.639
16.8179     52.386   166.426
17.0626     53.055   169.772
17.3107     53.716   170.044
17.5625     54.376   173.369
17.8180     55.035   173.550
18.0771     55.693   176.293
18.3401     56.347   176.665
18.6068     57.000   178.840
18.8775     57.651   179.379
19.1521     58.298  -178.979
19.4306     58.945  -178.283
19.7133     59.594  -177.116
20.0000     60.241  -176.338
20.2909     60.888  -175.643
20.5860     61.537  -174.765
20.8855     62.185  -174.504
21.1893     62.833  -173.595
21.4975     63.480  -173.775
21.8102     64.127  -172.843
22.1274     64.778  -173.399
22.4492     65.428  -172.499
22.7758     66.077  -173.479
23.1071     66.729  -172.675
23.4432     67.377  -173.906
23.7841     68.025  -173.504
24.1301     68.671  -174.777
24.4811     69.314  -174.895
24.8372     69.955  -176.212
25.1984     70.591  -176.853
25.5649     71.222  -178.295
25.9368     71.839  -179.469
26.3141     72.445   178.993
26.6968     73.040   177.294
27.0851     73.619   175.492
