Freq[Hz]     dBSPL  Phase[Deg]
5.00000     -5.335   -37.167
5.07273     -4.620   -30.630
5.14651     -3.907   -24.004
5.22137     -3.198   -17.290
5.29732     -2.491   -10.486
5.37437     -1.787    -3.591
5.45254     -1.086     3.396
5.53185     -0.388    10.475
5.61231      0.307    17.649
5.69394      1.000    24.917
5.77676      1.690    32.281
5.86079      2.377    39.742
5.94604      3.062    47.301
6.03252      3.744    54.959
6.12027      4.424    62.717
6.20929      5.102    70.576
6.29961      5.777    78.538
6.39124      6.451    86.603
6.48420      7.121    94.772
6.57851      7.790   103.047
6.67420      8.457   111.428
6.77128      9.122   119.918
6.86977      9.785   128.516
6.96969     10.446   137.225
7.07107     11.105   146.045
7.17392     11.763   154.979
7.27827     12.419   164.026
7.38413     13.074   173.189
7.49154     13.728  -177.531
7.60050     14.380  -168.133
7.71105     15.032  -158.614
7.82321     15.682  -148.975
7.93701     16.332  -139.212
8.05245     16.981  -129.324
8.16958     17.630  -119.309
8.28841     18.278  -109.165
8.40896     18.927   -98.891
8.53128     19.576   -88.483
8.65537     20.225   -77.940
8.78126     20.874   -67.260
8.90899     21.524   -56.439
9.03857     22.175   -45.475
9.17004     22.827   -34.366
9.30342     23.480   -23.107
9.43874     24.135   -11.696
9.57603     24.792    -0.130
9.71532     25.450    11.596
9.85663     26.110    23.484
10.0000     26.772    35.539
10.1455     27.315  -119.770
10.2930     27.669  -122.138
10.4427     28.109   -67.067
10.5946     28.611   -51.449
10.7487     29.183   -21.282
10.9051     29.830    -6.727
11.0637     30.527    12.746
11.2246     31.263    26.016
11.3879     32.029    39.519
11.5535     32.819    51.631
11.7216     33.625    61.264
11.8921     34.437    72.316
12.0650     35.253    79.265
12.2405     36.067    89.419
12.4186     36.878    94.409
12.5992     37.683   103.803
12.7825     38.480   107.318
12.9684     39.270   116.089
13.1570     40.052   118.459
13.3484     40.826   126.454
13.5426     41.593   128.661
13.7395     42.344   135.139
13.9394     43.091   137.634
14.1421     43.831   142.864
14.3478     44.564   145.542
14.5565     45.289   149.731
14.7683     46.006   152.523
14.9831     46.715   155.848
15.2010     47.420   158.743
15.4221     48.120   161.349
15.6464     48.813   164.289
15.8740     49.501   166.247
16.1049     50.183   169.214
16.3392     50.862   170.634
16.5768     51.536   173.626
16.8179     52.207   174.576
17.0626     52.876   177.537
17.3107     53.537   178.038
17.5625     54.197  -179.063
17.8180     54.855  -178.665
18.0771     55.513  -176.269
18.3401     56.167  -175.756
18.6068     56.820  -173.851
18.8775     57.471  -173.248
19.1521     58.118  -171.799
19.4306     58.765  -171.102
19.7133     59.413  -170.059
