Freq[Hz]     dBSPL  Phase[Deg]
5.00000     -3.996   -76.886
5.07273     -3.301   -70.037
5.14651     -2.608   -63.100
5.22137     -1.917   -56.074
5.29732     -1.229   -48.958
5.37437     -0.542   -41.752
5.45254      0.141   -34.453
5.53185      0.823   -27.060
5.61231      1.503   -19.572
5.69394      2.180   -11.988
5.77676      2.856    -4.307
5.86079      3.530     3.473
5.94604      4.201    11.352
6.03252      4.871    19.333
6.12027      5.539    27.417
6.20929      6.205    35.604
6.29961      6.870    43.896
6.39124      7.533    52.295
6.48420      8.194    60.801
6.57851      8.854    69.417
6.67420      9.512    78.144
6.77128     10.169    86.982
6.86977     10.825    95.934
6.96969     11.480   105.001
7.07107     12.134   114.185
7.17392     12.786   123.487
7.27827     13.438   132.909
7.38413     14.089   142.452
7.49154     14.739   152.118
7.60050     15.389   161.909
7.71105     16.038   171.827
7.82321     16.687  -178.126
7.93701     17.336  -167.948
8.05245     17.985  -157.637
8.16958     18.634  -147.191
8.28841     19.284  -136.608
8.40896     19.933  -125.885
8.53128     20.584  -115.020
8.65537     21.235  -104.009
8.78126     21.887   -92.851
8.90899     22.540   -81.542
9.03857     23.195   -70.079
9.17004     23.850   -58.460
9.30342     24.507   -46.680
9.43874     25.166   -34.738
9.57603     25.827   -22.628
9.71532     26.489   -10.347
9.85663     27.153     2.108
10.0000     27.820    14.741
10.1455     28.363  -133.930
10.2930     28.719  -136.815
10.4427     29.161   -79.418
10.5946     29.663   -63.979
10.7487     30.237   -32.501
10.9051     30.884   -17.901
11.0637     31.583     2.368
11.2246     32.320    15.859
11.3879     33.087    29.825
11.5535     33.878    42.304
11.7216     34.684    52.159
11.8921     35.498    63.699
12.0650     36.314    70.685
12.2405     37.129    81.431
12.4186     37.941    86.309
12.5992     38.747    96.383
12.7825     39.544    99.665
12.9684     40.335   109.194
13.1570     41.119   111.230
13.3484     41.893   119.996
13.5426     42.660   121.927
13.7395     43.412   129.028
13.9394     44.159   131.382
14.1421     44.899   137.094
14.3478     45.633   139.747
14.5565     46.359   144.287
14.7683     47.077   147.157
14.9831     47.786   150.725
15.2010     48.490   153.791
15.4221     49.191   156.541
15.6464     49.885   159.736
15.8740     50.572   161.751
16.1049     51.255   165.046
16.3392     51.934   166.445
16.5768     52.608   169.836
16.8179     53.280   170.693
17.0626     53.949   174.108
17.3107     54.611   174.451
17.5625     55.270   177.847
17.8180     55.930   178.099
18.0771     56.588  -179.085
18.3401     57.242  -178.639
18.6068     57.895  -176.389
18.8775     58.545  -175.774
19.1521     59.193  -174.057
19.4306     59.840  -173.282
19.7133     60.489  -172.038
20.0000     61.136  -171.180
20.2909     61.783  -170.405
20.5860     62.431  -169.446
20.8855     63.080  -169.103
21.1893     63.728  -168.111
21.4975     64.375  -168.207
21.8102     65.022  -167.189
22.1274     65.672  -167.659
22.4492     66.322  -166.673
22.7758     66.971  -167.564
23.1071     67.623  -166.670
23.4432     68.270  -167.810
23.7841     68.918  -167.317
24.1301     69.564  -168.497
24.4811     70.207  -168.520
24.8372     70.847  -169.742
25.1984     71.483  -170.286
25.5649     72.114  -171.631
25.9368     72.731  -172.705
26.3141     73.336  -174.144
26.6968     73.931  -175.741
27.0851     74.509  -177.440
27.4791     75.066  -179.543
27.8788     75.595   178.776
28.2843     76.096   176.331
28.6957     76.566   174.530
29.1131     77.011   171.628
29.5365     77.407   169.847
29.9661     77.780   166.986
30.4020     78.153   165.444
30.8442     78.491   162.639
31.2929     78.828   161.159
31.7480     79.151   158.379
32.2098     79.432   156.554
32.6783     79.723   153.980
33.1536     80.010   151.976
33.6359     80.263   149.523
34.1251     80.484   147.568
34.6215     80.697   145.491
35.1250     80.894   143.434
35.6359     81.058   141.470
36.1543     81.221   139.546
36.6802     81.390   138.009
37.2137     81.549   136.072
37.7550     81.702   134.812
38.3041     81.863   132.896
38.8613     82.019   131.628
39.4265     82.169   129.615
40.0000     82.325   128.756
40.5818     82.472   126.765
41.1721     82.617   125.865
41.7710     82.768   124.142
42.3785     82.910   123.188
42.9949     83.050   121.614
43.6203     83.196   120.568
44.2548     83.344   119.126
44.8985     83.492   117.994
45.5515     83.642   116.720
46.2141     83.792   115.539
46.8863     83.943   114.375
47.5683     84.094   113.088
48.2602     84.249   112.056
48.9621     84.409   110.707
49.6743     84.571   109.734
50.3968     84.736   108.216
51.1299     84.901   107.211
51.8736     85.051   105.509
52.6281     85.197   104.664
53.3936     85.354   103.044
54.1702     85.517   102.163
54.9581     85.682   100.525
55.7575     85.846    99.480
56.5685     86.013    97.866
57.3914     86.180    96.614
58.2261     86.341    94.981
59.0730     86.494    93.547
59.9323     86.638    91.942
60.8040     86.786    90.428
61.6884     86.934    88.861
62.5857     87.073    87.169
63.4960     87.205    85.604
64.4196     87.330    83.818
65.3566     87.454    82.312
66.3073     87.573    80.377
67.2717     87.681    78.858
68.2502     87.782    76.820
69.2429     87.874    75.348
70.2501     87.955    73.229
71.2719     88.030    71.747
72.3086     88.096    69.680
73.3603     88.153    68.140
74.4274     88.206    66.194
75.5099     88.252    64.631
76.6083     88.286    62.759
77.7226     88.297    61.104
78.8531     88.294    59.491
80.0000     88.316    58.139
81.1636     88.359    56.662
82.3442     88.392    55.035
83.5419     88.417    53.530
84.7570     88.431    51.907
85.9899     88.437    50.543
87.2406     88.440    48.981
88.5096     88.458    47.823
89.7970     88.489    46.162
91.1031     88.505    44.928
92.4282     88.515    43.254
93.7726     88.525    42.104
95.1366     88.536    40.480
96.5204     88.549    39.246
97.9243     88.558    37.607
99.3486     88.549    36.320
100.794     88.528    34.853
102.260     88.498    33.742
103.747     88.501    32.813
105.256     88.586    31.858
106.787     88.682    30.343
108.340     88.721    28.562
109.916     88.735    26.916
111.515     88.734    25.131
113.137     88.712    23.574
114.783     88.677    21.933
116.452     88.643    20.682
118.146     88.620    19.161
119.865     88.603    17.964
121.608     88.584    16.378
123.377     88.566    15.201
125.171     88.535    13.634
126.992     88.495    12.608
128.839     88.513    11.440
130.713     88.570    10.046
