Freq[Hz]     dBSPL  Phase[Deg]
5.00000     -6.330    30.845
5.07273     -5.631    37.004
5.14651     -4.935    43.237
5.22137     -4.242    49.544
5.29732     -3.552    55.928
5.37437     -2.864    62.388
5.45254     -2.180    68.927
5.53185     -1.498    75.544
5.61231     -0.818    82.242
5.69394     -0.141    89.021
5.77676      0.533    95.882
5.86079      1.205   102.826
5.94604      1.874   109.855
6.03252      2.541   116.968
6.12027      3.206   124.169
6.20929      3.869   131.456
6.29961      4.529   138.832
6.39124      5.188   146.298
6.48420      5.844   153.854
6.57851      6.499   161.502
6.67420      7.152   169.242
6.77128      7.803   177.076
6.86977      8.452  -174.995
6.96969      9.100  -166.970
7.07107      9.746  -158.847
7.17392     10.391  -150.626
7.27827     11.035  -142.306
7.38413     11.678  -133.884
7.49154     12.320  -125.360
7.60050     12.962  -116.732
7.71105     13.603  -107.999
7.82321     14.243   -99.159
7.93701     14.883   -90.210
8.05245     15.523   -81.151
8.16958     16.163   -71.979
8.28841     16.804   -62.694
8.40896     17.445   -53.292
8.53128     18.087   -43.771
8.65537     18.730   -34.129
8.78126     19.374   -24.363
8.90899     20.019   -14.471
9.03857     20.666    -4.450
9.17004     21.315     5.704
9.30342     21.966    15.994
9.43874     22.619    26.422
9.57603     23.274    36.993
9.71532     23.932    47.710
9.85663     24.592    58.578
10.0000     25.256    69.599
10.1455     25.833   -91.878
10.2930     26.169   -95.904
10.4427     26.619   -42.604
10.5946     27.123   -28.246
10.7487     27.702     0.900
10.9051     28.352    14.424
11.0637     29.055    33.120
11.2246     29.794    45.547
11.3879     30.563    58.364
11.5535     31.355    69.792
11.7216     32.162    78.775
11.8921     32.977    89.284
12.0650     33.793    95.591
12.2405     34.609   105.320
12.4186     35.421   109.661
12.5992     36.227   118.733
12.7825     37.024   121.586
12.9684     37.815   130.126
13.1570     38.597   131.817
13.3484     39.371   139.641
13.5426     40.138   141.215
13.7395     40.889   147.495
13.9394     41.635   149.447
14.1421     42.375   154.444
14.3478     43.108   156.652
14.5565     43.834   160.572
14.7683     44.550   162.964
14.9831     45.259   165.984
15.2010     45.964   168.543
15.4221     46.663   170.808
15.6464     47.357   173.473
15.8740     48.044   175.062
16.1049     48.726   177.809
16.3392     49.405   178.826
16.5768     50.079  -178.351
16.8179     50.750  -177.835
17.0626     51.419  -174.998
17.3107     52.080  -174.962
17.5625     52.739  -172.154
17.8180     53.397  -172.200
18.0771     54.055  -169.925
18.3401     54.709  -169.810
18.6068     55.362  -168.062
18.8775     56.012  -167.804
19.1521     56.660  -166.548
19.4306     57.306  -166.155
19.7133     57.955  -165.340
20.0000     58.602  -164.882
20.2909     59.249  -164.507
20.5860     59.897  -163.970
20.8855     60.545  -163.997
21.1893     61.192  -163.443
21.4975     61.839  -163.884
21.8102     62.485  -163.320
22.1274     63.135  -164.114
22.4492     63.785  -163.593
22.7758     64.435  -164.794
23.1071     65.086  -164.381
23.4432     65.733  -165.827
23.7841     66.380  -165.798
24.1301     67.026  -167.296
24.4811     67.668  -167.761
24.8372     68.309  -169.324
25.1984     68.944  -170.289
25.5649     69.575  -171.996
25.9368     70.191  -173.474
26.3141     70.796  -175.293
26.6968     71.390  -177.272
27.0851     71.969  -179.369
27.4791     72.525   178.157
27.8788     73.053   176.062
28.2843     73.554   173.262
28.6957     74.024   171.032
29.1131     74.468   167.789
29.5365     74.863   165.563
29.9661     75.236   162.365
30.4020     75.608   160.364
30.8442     75.945   157.236
31.2929     76.282   155.303
31.7480     76.604   152.172
32.2098     76.885   149.905
32.6783     77.174   146.965
33.1536     77.460   144.536
33.6359     77.713   141.701
34.1251     77.933   139.325
34.6215     78.145   136.845
35.1250     78.341   134.378
35.6359     78.503   131.995
36.1543     78.665   129.668
36.6802     78.833   127.696
37.2137     78.990   125.362
37.7550     79.141   123.654
38.3041     79.300   121.351
38.8613     79.455   119.616
39.4265     79.604   117.215
40.0000     79.758   115.878
40.5818     79.904   113.501
41.1721     80.047   112.117
41.7710     80.195   109.992
42.3785     80.336   108.563
42.9949     80.474   106.567
43.6203     80.618   105.049
44.2548     80.764   103.171
44.8985     80.909   101.568
45.5515     81.056    99.838
46.2141     81.204    98.192
46.8863     81.353    96.554
47.5683     81.502    94.802
48.2602     81.654    93.280
48.9621     81.811    91.467
49.6743     81.970    89.987
50.3968     82.132    88.006
51.1299     82.295    86.481
51.8736     82.442    84.309
52.6281     82.584    82.922
53.3936     82.738    80.833
54.1702     82.898    79.402
54.9581     83.060    77.280
55.7575     83.222    75.682
56.5685     83.385    73.559
57.3914     83.548    71.755
58.2261     83.706    69.597
59.0730     83.855    67.610
59.9323     83.996    65.460
60.8040     84.139    63.385
61.6884     84.283    61.256
62.5857     84.418    59.003
63.4960     84.546    56.856
64.4196     84.667    54.505
65.3566     84.787    52.400
66.3073     84.901    49.891
67.2717     85.005    47.753
68.2502     85.101    45.139
69.2429     85.188    43.028
70.2501     85.265    40.325
71.2719     85.335    38.184
72.3086     85.395    35.516
73.3603     85.447    33.320
74.4274     85.494    30.750
75.5099     85.534    28.523
76.6083     85.563    26.008
77.7226     85.569    23.678
78.8531     85.560    21.398
80.0000     85.575    19.365
81.1636     85.612    17.202
82.3442     85.639    14.886
83.5419     85.658    12.672
84.7570     85.666    10.347
85.9899     85.665     8.254
87.2406     85.660     5.982
88.5096     85.671     4.071
89.7970     85.695     1.691
91.1031     85.704    -0.315
92.4282     85.706    -2.724
93.7726     85.709    -4.663
95.1366     85.712    -7.041
96.5204     85.717    -9.079
