Freq[Hz]     dBSPL  Phase[Deg]
5.00000     -4.215  -141.836
5.07273     -3.527  -134.424
5.14651     -2.841  -126.923
5.22137     -2.158  -119.333
5.29732     -1.478  -111.650
5.37437     -0.800  -103.874
5.45254     -0.124   -96.004
5.53185      0.549   -88.038
5.61231      1.220   -79.974
5.69394      1.888   -71.811
5.77676      2.554   -63.549
5.86079      3.218   -55.184
5.94604      3.880   -46.717
6.03252      4.540   -38.145
6.12027      5.198   -29.467
6.20929      5.854   -20.683
6.29961      6.508   -11.789
6.39124      7.160    -2.785
6.48420      7.810     6.330
6.57851      8.459    15.558
6.67420      9.106    24.901
6.77128      9.752    34.360
6.86977     10.397    43.936
6.96969     11.040    53.632
7.07107     11.682    63.448
7.17392     12.322    73.387
7.27827     12.962    83.449
7.38413     13.602    93.638
7.49154     14.240   103.954
7.60050     14.878   114.400
7.71105     15.516   124.978
7.82321     16.154   135.689
7.93701     16.791   146.536
8.05245     17.429   157.521
8.16958     18.067   168.646
8.28841     18.706   179.914
8.40896     19.346  -168.672
8.53128     19.986  -157.109
8.65537     20.628  -145.396
8.78126     21.271  -133.528
8.90899     21.916  -121.502
9.03857     22.562  -109.315
9.17004     23.211   -96.964
9.30342     23.861   -84.444
9.43874     24.514   -71.752
9.57603     25.170   -58.884
9.71532     25.828   -45.835
9.85663     26.488   -32.601
10.0000     27.152   -19.177
10.1455     27.754  -160.807
10.2930     28.084  -163.418
10.4427     28.540  -103.505
10.5946     29.045   -87.665
10.7487     29.628   -54.722
10.9051     30.279   -39.674
11.0637     30.984   -18.470
11.2246     31.724    -4.490
11.3879     32.493    10.087
11.5535     33.286    23.090
11.7216     34.094    33.332
11.8921     34.908    45.426
12.0650     35.724    52.635
12.2405     36.540    63.961
12.4186     37.351    68.936
12.5992     38.158    79.611
12.7825     38.954    82.882
12.9684     39.745    93.028
13.1570     40.526    94.972
13.3484     41.302   104.350
13.5426     42.068   106.205
13.7395     42.819   113.798
13.9394     43.566   116.148
14.1421     44.306   122.235
14.3478     45.038   124.946
14.5565     45.764   129.775
14.7683     46.481   132.755
14.9831     47.189   136.524
15.2010     47.894   139.744
15.4221     48.593   142.623
15.6464     49.287   146.010
15.8740     49.974   148.094
16.1049     50.656   151.618
16.3392     51.335   153.026
16.5768     52.010   156.671
16.8179     52.680   157.483
17.0626     53.349   161.188
17.3107     54.011   161.442
17.5625     54.671   165.133
17.8180     55.330   165.298
18.0771     55.987   168.363
18.3401     56.642   168.762
