Freq[Hz]     dBSPL  Phase[Deg]
5.00000     -5.056   -80.888
5.07273     -4.362   -73.914
5.14651     -3.671   -66.857
5.22137     -2.983   -59.715
5.29732     -2.298   -52.489
5.37437     -1.615   -45.176
5.45254     -0.935   -37.775
5.53185     -0.258   -30.285
5.61231      0.416   -22.705
5.69394      1.088   -15.033
5.77676      1.757    -7.269
5.86079      2.424     0.590
5.94604      3.089     8.544
6.03252      3.751    16.595
6.12027      4.411    24.743
6.20929      5.068    32.991
6.29961      5.724    41.339
6.39124      6.377    49.788
6.48420      7.028    58.340
6.57851      7.678    66.997
6.67420      8.325    75.758
6.77128      8.971    84.627
6.86977      9.615    93.603
6.96969     10.258   102.689
7.07107     10.900   111.885
7.17392     11.540   121.194
7.27827     12.179   130.616
7.38413     12.817   140.154
7.49154     13.454   149.808
7.60050     14.090   159.581
7.71105     14.726   169.474
7.82321     15.362   179.489
7.93701     15.998  -170.372
8.05245     16.634  -160.107
8.16958     17.270  -149.713
8.28841     17.906  -139.189
8.40896     18.544  -128.532
8.53128     19.182  -117.740
8.65537     19.822  -106.809
8.78126     20.463   -95.736
8.90899     21.105   -84.520
9.03857     21.750   -73.155
9.17004     22.396   -61.639
9.30342     23.045   -49.969
9.43874     23.696   -38.139
9.57603     24.350   -26.147
9.71532     25.007   -13.988
9.85663     25.666    -1.657
10.0000     26.329    10.850
10.1455     26.931  -137.646
10.2930     27.259  -140.664
10.4427     27.713   -83.299
10.5946     28.218   -67.923
10.7487     28.801   -36.508
10.9051     29.452   -21.986
11.0637     30.157    -1.800
11.2246     30.897    11.604
11.3879     31.667    25.478
11.5535     32.460    37.864
11.7216     33.268    47.624
11.8921     34.083    59.068
12.0650     34.900    65.959
12.2405     35.716    76.607
12.4186     36.528    81.390
12.5992     37.334    91.367
12.7825     38.130    94.554
12.9684     38.922   103.986
13.1570     39.704   105.926
13.3484     40.479   114.595
13.5426     41.245   116.429
13.7395     41.997   123.432
13.9394     42.743   125.688
14.1421     43.483   131.301
14.3478     44.216   133.855
14.5565     44.942   138.295
14.7683     45.658   141.063
14.9831     46.367   144.529
15.2010     47.071   147.492
15.4221     47.771   150.138
15.6464     48.465   153.228
15.8740     49.152   155.137
16.1049     49.834   158.325
16.3392     50.513   159.615
16.5768     51.187   162.897
16.8179     51.858   163.642
17.0626     52.527   166.946
17.3107     53.188   167.174
17.5625     53.848   170.456
17.8180     54.508   170.592
18.0771     55.165   173.290
18.3401     55.819   173.616
18.6068     56.472   175.746
18.8775     57.123   176.239
19.1521     57.771   177.833
19.4306     58.418   178.482
19.7133     59.066   179.599
20.0000     59.714  -179.671
20.2909     60.361  -179.026
20.5860     61.010  -178.198
20.8855     61.658  -177.989
21.1893     62.306  -177.132
21.4975     62.954  -177.364
21.8102     63.601  -176.485
22.1274     64.251  -177.095
22.4492     64.902  -176.250
22.7758     65.551  -177.285
23.1071     66.203  -176.537
23.4432     66.851  -177.824
23.7841     67.499  -177.480
24.1301     68.145  -178.812
24.4811     68.789  -178.988
24.8372     69.429   179.635
25.1984     70.066   178.933
25.5649     70.697   177.429
25.9368     71.314   176.194
26.3141     71.920   174.592
26.6968     72.515   172.829
27.0851     73.094   170.962
27.4791     73.651   168.688
27.8788     74.180   166.836
28.2843     74.683   164.215
28.6957     75.153   162.238
29.1131     75.598   159.155
29.5365     75.994   157.192
29.9661     76.367   154.147
30.4020     76.741   152.419
30.8442     77.079   149.424
31.2929     77.417   147.752
31.7480     77.740   144.777
32.2098     78.022   142.755
32.6783     78.313   139.981
33.1536     78.600   137.774
33.6359     78.854   135.116
34.1251     79.075   132.952
34.6215     79.288   130.664
35.1250     79.485   128.392
35.6359     79.649   126.211
36.1543     79.812   124.067
36.6802     79.982   122.306
37.2137     80.141   120.142
37.7550     80.294   118.652
38.3041     80.454   116.502
38.8613     80.610   114.998
39.4265     80.761   112.745
40.0000     80.917   111.643
40.5818     81.064   109.405
41.1721     81.209   108.255
41.7710     81.359   106.278
42.3785     81.502   105.066
42.9949     81.641   103.230
43.6203     81.787   101.920
