Freq[Hz]     dBSPL  Phase[Deg]
5.00000     -6.050  -130.979
5.07273     -5.364  -119.063
5.14651     -4.678  -106.993
5.22137     -3.990   -94.765
5.29732     -3.301   -82.378
5.37437     -2.611   -69.830
5.45254     -1.920   -57.116
5.53185     -1.228   -44.234
5.61231     -0.535   -31.182
5.69394      0.159   -17.957
5.77676      0.854    -4.556
5.86079      1.549     9.025
5.94604      2.245    22.788
6.03252      2.941    36.736
6.12027      3.639    50.873
6.20929      4.336    65.201
6.29961      5.034    79.724
6.39124      5.732    94.445
6.48420      6.431   109.366
6.57851      7.130   124.492
6.67420      7.830   139.826
6.77128      8.529   155.371
6.86977      9.229   171.131
6.96969      9.929  -172.892
7.07107     10.629  -156.693
7.17392     11.329  -140.268
7.27827     12.029  -123.615
7.38413     12.729  -106.730
7.49154     13.430   -89.609
7.60050     14.130   -72.248
7.71105     14.830   -54.643
7.82321     15.530   -36.791
7.93701     16.230   -18.687
8.05245     16.930    -0.329
8.16958     17.630    18.290
8.28841     18.329    37.171
8.40896     19.028    56.320
8.53128     19.728    75.741
8.65537     20.427    95.437
8.78126     21.125   115.414
8.90899     21.824   135.675
9.03857     22.522   156.225
9.17004     23.219   177.069
9.30342     23.917  -161.789
9.43874     24.614  -140.345
9.57603     25.311  -118.594
9.71532     26.007   -96.531
9.85663     26.703   -74.151
10.0000     27.398   -51.449
10.1455     27.880   153.260
10.2930     28.319   171.402
10.4427     28.760  -127.365
10.5946     29.270  -110.089
10.7487     29.842   -76.378
10.9051     30.495   -60.231
11.0637     31.194   -38.394
11.2246     31.933   -23.580
11.3879     32.700    -8.396
11.5535     33.491     5.222
11.7216     34.297    16.085
11.8921     35.109    28.624
12.0650     35.927    36.481
12.2405     36.740    48.097
12.4186     37.554    53.749
12.5992     38.357    64.588
12.7825     39.156    68.572
12.9684     39.945    78.772
13.1570     40.729    81.452
13.3484     41.500    90.820
13.5426     42.270    93.351
13.7395     43.019   100.988
13.9394     43.768   103.895
14.1421     44.507   110.095
14.3478     45.240   113.257
14.5565     45.966   118.255
14.7683     46.683   121.590
14.9831     47.392   125.588
15.2010     48.097   129.076
15.4221     48.797   132.234
15.6464     49.490   135.813
15.8740     50.178   138.223
16.1049     50.860   141.869
16.3392     51.540   143.645
16.5768     52.214   147.347
16.8179     52.886   148.575
17.0626     53.555   152.271
17.3107     54.217   152.974
17.5625     54.877   156.624
17.8180     55.537   157.215
18.0771     56.194   160.279
18.3401     56.849   161.041
18.6068     57.502   163.529
18.8775     58.153   164.431
19.1521     58.801   166.384
19.4306     59.448   167.420
19.7133     60.097   168.900
20.0000     60.745   169.999
20.2909     61.393   171.006
20.5860     62.041   172.183
20.8855     62.691   172.757
21.1893     63.339   173.943
21.4975     63.987   174.078
21.8102     64.634   175.271
22.1274     65.285   175.033
22.4492     65.936   176.179
22.7758     66.587   175.509
23.1071     67.239   176.543
23.4432     67.887   175.623
23.7841     68.535   176.256
24.1301     69.183   175.280
24.4811     69.826   175.395
24.8372     70.468   174.358
25.1984     71.105   173.952
25.5649     71.736   172.777
25.9368     72.355   171.846
26.3141     72.961   170.557
26.6968     73.557   169.104
27.0851     74.137   167.538
27.4791     74.694   165.580
27.8788     75.224   164.022
28.2843     75.728   161.726
28.6957     76.199   160.028
29.1131     76.645   157.277
29.5365     77.042   155.585
29.9661     77.417   152.873
30.4020     77.791   151.408
30.8442     78.130   148.753
31.2929     78.469   147.350
31.7480     78.793   144.703
32.2098     79.077   142.958
32.6783     79.369   140.502
33.1536     79.658   138.581
33.6359     79.913   136.236
34.1251     80.136   134.364
34.6215     80.351   132.378
35.1250     80.550   130.407
