Freq[Hz]     dBSPL  Phase[Deg]
5.00000     -4.230  -141.342
5.07273     -3.534  -133.980
5.14651     -2.841  -126.526
5.22137     -2.151  -118.980
5.29732     -1.463  -111.339
5.37437     -0.778  -103.602
5.45254     -0.095   -95.768
5.53185      0.585   -87.836
5.61231      1.263   -79.804
5.69394      1.939   -71.671
5.77676      2.612   -63.436
5.86079      3.283   -55.096
5.94604      3.952   -46.652
6.03252      4.618   -38.100
6.12027      5.283   -29.441
6.20929      5.946   -20.673
6.29961      6.606   -11.793
6.39124      7.265    -2.802
6.48420      7.922     6.303
6.57851      8.577    15.523
6.67420      9.231    24.860
6.77128      9.883    34.315
6.86977     10.533    43.889
6.96969     11.183    53.584
7.07107     11.830    63.403
7.17392     12.477    73.345
7.27827     13.123    83.414
7.38413     13.768    93.610
7.49154     14.412   103.936
7.60050     15.056   114.393
7.71105     15.699   124.984
7.82321     16.342   135.710
7.93701     16.984   146.574
8.05245     17.627   157.578
8.16958     18.270   168.724
8.28841     18.913  -179.986
8.40896     19.556  -168.549
8.53128     20.201  -156.961
8.65537     20.846  -145.221
8.78126     21.493  -133.326
8.90899     22.141  -121.271
9.03857     22.790  -109.055
9.17004     23.441   -96.673
9.30342     24.094   -84.121
9.43874     24.749   -71.397
9.57603     25.406   -58.496
9.71532     26.065   -45.414
9.85663     26.726   -32.147
10.0000     27.391   -18.691
10.1455     27.973  -160.416
10.2930     28.310  -162.989
10.4427     28.763  -103.079
10.5946     29.263   -87.234
10.7487     29.844   -54.282
10.9051     30.492   -39.220
11.0637     31.194   -18.000
11.2246     31.932    -4.002
11.3879     32.700    10.594
11.5535     33.492    23.617
11.7216     34.298    33.880
11.8921     35.112    45.994
12.0650     35.928    53.223
12.2405     36.744    64.568
12.4186     37.554    69.563
12.5992     38.361    80.257
12.7825     39.157    83.546
12.9684     39.949    93.710
13.1570     40.729    95.673
13.3484     41.506   105.068
13.5426     42.271   106.941
13.7395     43.024   114.551
13.9394     43.770   116.918
14.1421     44.511   123.022
14.3478     45.243   125.750
14.5565     45.969   130.596
14.7683     46.686   133.593
14.9831     47.395   137.380
15.2010     48.100   140.616
15.4221     48.800   143.513
15.6464     49.493   146.917
15.8740     50.180   149.018
16.1049     50.863   152.560
16.3392     51.542   153.985
16.5768     52.217   157.649
16.8179     52.888   158.478
17.0626     53.557   162.202
17.3107     54.219   162.474
17.5625     54.879   166.183
17.8180     55.538   166.367
18.0771     56.196   169.450
18.3401     56.850   169.868
18.6068     57.503   172.325
18.8775     58.154   172.949
19.1521     58.802   174.827
19.4306     59.449   175.643
19.7133     60.098   177.002
20.0000     60.746   177.935
20.2909     61.393   178.779
20.5860     62.041   179.840
20.8855     62.690  -179.785
21.1893     63.339  -178.669
21.4975     63.985  -178.770
21.8102     64.633  -177.600
22.1274     65.283  -178.111
22.4492     65.933  -176.948
