Freq[Hz]     dBSPL  Phase[Deg]
5.00000     -4.283    14.629
5.07273     -3.659    22.755
5.14651     -3.035    31.017
5.22137     -2.411    39.416
5.29732     -1.787    47.955
5.37437     -1.162    56.635
5.45254     -0.536    65.457
5.53185      0.089    74.425
5.61231      0.715    83.539
5.69394      1.341    92.801
5.77676      1.968   102.214
5.86079      2.596   111.779
5.94604      3.224   121.498
6.03252      3.852   131.374
6.12027      4.482   141.408
6.20929      5.112   151.602
6.29961      5.743   161.958
6.39124      6.375   172.478
6.48420      7.008  -176.836
6.57851      7.642  -165.981
6.67420      8.276  -154.956
6.77128      8.913  -143.759
6.86977      9.550  -132.388
6.96969     10.188  -120.840
7.07107     10.828  -109.114
7.17392     11.470   -97.208
7.27827     12.113   -85.119
7.38413     12.757   -72.846
7.49154     13.403   -60.386
7.60050     14.051   -47.737
7.71105     14.701   -34.898
7.82321     15.352   -21.866
7.93701     16.005    -8.639
8.05245     16.660     4.785
8.16958     17.317    18.407
8.28841     17.976    32.231
8.40896     18.637    46.258
8.53128     19.300    60.490
8.65537     19.966    74.929
8.78126     20.633    89.578
8.90899     21.302   104.439
9.03857     21.973   119.514
9.17004     22.647   134.805
9.30342     23.322   150.314
9.43874     23.999   166.045
9.57603     24.679  -178.001
9.71532     25.360  -161.821
9.85663     26.043  -145.413
10.0000     26.727  -128.773
10.1455     27.151   112.579
10.2930     27.579   112.148
10.4427     28.026   179.902
10.5946     28.534  -162.242
10.7487     29.118  -124.710
10.9051     29.776  -107.665
11.0637     30.487   -83.373
11.2246     31.236   -67.425
11.3879     32.015   -50.666
11.5535     32.817   -35.722
11.7216     33.633   -23.911
11.8921     34.456    -9.889
12.0650     35.281    -1.555
12.2405     36.105    11.687
12.4186     36.924    17.443
12.5992     37.736    30.025
12.7825     38.539    33.812
12.9684     39.335    45.867
13.1570     40.123    48.102
13.3484     40.901    59.320
13.5426     41.673    61.503
13.7395     42.429    70.641
13.9394     43.180    73.448
14.1421     43.924    80.823
14.3478     44.660    84.104
14.5565     45.389    89.992
14.7683     46.109    93.640
14.9831     46.821    98.277
15.2010     47.529   102.249
15.4221     48.231   105.825
15.6464     48.927   110.040
15.8740     49.617   112.672
16.1049     50.302   117.089
16.3392     50.983   118.913
16.5768     51.659   123.512
16.8179     52.333   124.626
17.0626     53.004   129.334
17.3107     53.668   129.777
17.5625     54.330   134.498
17.8180     54.991   134.851
18.0771     55.651   138.830
18.3401     56.308   139.501
18.6068     56.963   142.727
18.8775     57.615   143.682
19.1521     58.265   146.216
19.4306     58.914   147.433
19.7133     59.565   149.341
20.0000     60.215   150.737
20.2909     60.864   152.040
20.5860     61.514   153.624
20.8855     62.165   154.367
21.1893     62.815   156.060
21.4975     63.464   156.246
21.8102     64.113   158.040
22.1274     64.766   157.743
22.4492     65.418   159.578
22.7758     66.070   158.755
23.1071     66.723   160.547
23.4432     67.374   159.457
23.7841     68.024   160.753
24.1301     68.672   159.713
24.4811     69.318   160.376
24.8372     69.961   159.378
25.1984     70.599   159.411
25.5649     71.233   158.364
25.9368     71.852   157.770
26.3141     72.461   156.701
26.6968     73.058   155.488
27.0851     73.640   154.224
27.4791     74.200   152.415
27.8788     74.731   151.230
28.2843     75.236   148.998
28.6957     75.709   147.750
29.1131     76.157   144.983
29.5365     76.556   143.813
29.9661     76.933   141.008
30.4020     77.310   140.124
30.8442     77.650   137.347
31.2929     77.992   136.470
31.7480     78.318   133.778
32.2098     78.603   132.476
32.6783     78.897   130.056
33.1536     79.188   128.495
33.6359     79.445   126.258
34.1251     79.671   124.669
34.6215     79.888   122.858
35.1250     80.089   121.094
35.6359     80.257   119.450
36.1543     80.425   117.753
36.6802     80.599   116.583
37.2137     80.762   114.810
37.7550     80.920   113.966
38.3041     81.085   112.153
38.8613     81.246   111.342
39.4265     81.402   109.374
40.0000     81.563   109.013
40.5818     81.715   107.036
41.1721     81.865   106.606
41.7710     82.021   104.942
42.3785     82.170   104.394
42.9949     82.316   102.922
43.6203     82.468   102.219
44.2548     82.623   100.926
44.8985     82.777   100.076
45.5515     82.932    98.995
46.2141     83.090    98.043
46.8863     83.248    97.115
47.5683     83.406    96.002
48.2602     83.568    95.243
48.9621     83.736    94.013
49.6743     83.905    93.347
50.3968     84.078    91.902
51.1299     84.251    91.244
51.8736     84.410    89.566
52.6281     84.564    89.088
53.3936     84.730    87.457
54.1702     84.902    86.934
54.9581     85.076    85.317
55.7575     85.250    84.577
56.5685     85.426    83.020
57.3914     85.603    82.022
58.2261     85.774    80.477
59.0730     85.937    79.248
59.9323     86.092    77.766
60.8040     86.250    76.408
61.6884     86.410    74.995
62.5857     86.560    73.415
63.4960     86.703    72.034
64.4196     86.841    70.318
65.3566     86.977    69.020
66.3073     87.108    67.109
67.2717     87.229    65.826
68.2502     87.343    63.771
69.2429     87.448    62.561
70.2501     87.544    60.392
71.2719     87.632    59.158
72.3086     87.712    57.063
73.3603     87.784    55.726
74.4274     87.851    53.781
75.5099     87.913    52.379
76.6083     87.963    50.528
77.7226     87.990    48.988
78.8531     88.003    47.420
80.0000     88.041    46.144
81.1636     88.101    44.733
82.3442     88.152    43.144
83.5419     88.195    41.722
84.7570     88.228    40.092
85.9899     88.251    38.829
87.2406     88.272    37.232
88.5096     88.310    36.190
89.7970     88.361    34.455
91.1031     88.397    33.351
92.4282     88.427    31.559
93.7726     88.458    30.540
95.1366     88.491    28.810
96.5204     88.525    27.658
97.9243     88.555    25.932
99.3486     88.569    24.691
100.794     88.571    23.149
102.260     88.564    22.045
103.747     88.590    21.057
105.256     88.699    20.072
106.787     88.820    18.507
108.340     88.885    16.652
109.916     88.924    14.962
111.515     88.948    13.072
113.137     88.952    11.481
114.783     88.943     9.695
116.452     88.936     8.416
118.146     88.940     6.720
119.865     88.951     5.502
121.608     88.961     3.700
123.377     88.971     2.498
125.171     88.969     0.709
126.992     88.958    -0.378
128.839     89.007    -1.760
