Freq[Hz]     dBSPL  Phase[Deg]
5.00000     -4.966    70.165
5.07273     -4.348    78.231
5.14651     -3.728    86.421
5.22137     -3.105    94.735
5.29732     -2.481   103.174
5.37437     -1.855   111.741
5.45254     -1.227   120.436
5.53185     -0.598   129.261
5.61231      0.034   138.218
5.69394      0.668   147.307
5.77676      1.304   156.531
5.86079      1.942   165.891
5.94604      2.582   175.388
6.03252      3.224  -174.976
6.12027      3.868  -165.200
6.20929      4.513  -155.281
6.29961      5.161  -145.219
6.39124      5.811  -135.011
6.48420      6.463  -124.656
6.57851      7.117  -114.152
6.67420      7.773  -103.499
6.77128      8.431   -92.692
6.86977      9.090   -81.733
6.96969      9.752   -70.617
7.07107     10.416   -59.344
7.17392     11.081   -47.911
7.27827     11.748   -36.317
7.38413     12.417   -24.560
7.49154     13.088   -12.637
7.60050     13.761    -0.548
7.71105     14.435    11.712
7.82321     15.111    24.142
7.93701     15.789    36.746
8.05245     16.468    49.526
8.16958     17.148    62.484
8.28841     17.830    75.623
8.40896     18.514    88.944
8.53128     19.199   102.451
8.65537     19.885   116.145
8.78126     20.572   130.030
8.90899     21.260   144.107
9.03857     21.950   158.380
9.17004     22.640   172.851
9.30342     23.332  -172.477
9.43874     24.024  -157.601
9.57603     24.717  -142.518
9.71532     25.411  -127.225
9.85663     26.106  -111.719
10.0000     26.801   -95.998
10.1455     27.277   138.170
10.2930     27.711   137.499
10.4427     28.163  -157.431
10.5946     28.674  -139.951
10.7487     29.257  -104.029
10.9051     29.915   -87.463
11.0637     30.623   -64.236
11.2246     31.369   -48.841
11.3879     32.143   -32.792
11.5535     32.942   -18.455
11.7216     33.755    -7.101
11.8921     34.573     6.265
12.0650     35.396    14.330
12.2405     36.215    26.872
12.4186     37.031    32.510
12.5992     37.840    44.359
12.7825     38.641    48.149
12.9684     39.434    59.436
13.1570     40.220    61.774
13.3484     40.995    72.227
13.5426     41.766    74.479
13.7395     42.518    82.991
13.9394     43.268    85.782
