* LEAP(TM) 5.2.0.363  May/14/2007
* ©1993-2005 LinearX Systems Inc
* Dec 26, 2018   Wed 10:18 pm
* Design=\\tsclient\C\Data Simulaties\Leap\Forum Monkey Box\Forum monkey box MBrenn Faital 12PR320 FS 1m 283 V2.led
* Curve=Import: Meas Mbrenn FaitalPRO_12PR320_impedance_pr
* Info1=\\tsclient\C\Data Simulaties\Leap\Forum Monkey Box\Measurements\20181208\Meas Mb
* Info2=File Created: Dec/09/2018 5:05 PM
* Info3=File Imported: Dec  9, 2018  Sun  5:05 pm
* Info4=
* DataPoints= 1500
* DataUnits=  Hz   Ohm  Deg
 +1.330710E+001, +6.865900E+000, +2.945330E+001
 +1.336850E+001, +6.882600E+000, +2.959110E+001
 +1.343030E+001, +6.899800E+000, +2.973230E+001
 +1.349230E+001, +6.917200E+000, +2.987500E+001
 +1.355460E+001, +6.934700E+000, +3.001830E+001
 +1.361720E+001, +6.953600E+000, +3.016680E+001
 +1.368010E+001, +6.972600E+000, +3.031610E+001
 +1.374330E+001, +6.991800E+000, +3.046490E+001
 +1.380680E+001, +7.011500E+000, +3.060920E+001
 +1.387060E+001, +7.031300E+000, +3.075420E+001
 +1.393470E+001, +7.050700E+000, +3.089600E+001
 +1.399900E+001, +7.069700E+000, +3.103390E+001
 +1.406370E+001, +7.088800E+000, +3.117240E+001
 +1.412860E+001, +7.109100E+000, +3.131420E+001
 +1.419390E+001, +7.129900E+000, +3.145740E+001
 +1.425940E+001, +7.150700E+000, +3.160390E+001
 +1.432530E+001, +7.171700E+000, +3.177420E+001
 +1.439150E+001, +7.192800E+000, +3.194530E+001
 +1.445800E+001, +7.215900E+000, +3.210230E+001
 +1.452470E+001, +7.241000E+000, +3.224340E+001
 +1.459180E+001, +7.266300E+000, +3.238510E+001
 +1.465920E+001, +7.289300E+000, +3.254650E+001
 +1.472690E+001, +7.312100E+000, +3.271130E+001
 +1.479490E+001, +7.335300E+000, +3.287630E+001
 +1.486330E+001, +7.359500E+000, +3.304060E+001
 +1.493190E+001, +7.383800E+000, +3.320560E+001
 +1.500090E+001, +7.410200E+000, +3.336840E+001
 +1.507020E+001, +7.437400E+000, +3.353110E+001
 +1.513980E+001, +7.464700E+000, +3.369980E+001
 +1.520970E+001, +7.492400E+000, +3.388470E+001
 +1.528000E+001, +7.520200E+000, +3.407040E+001
 +1.535060E+001, +7.550800E+000, +3.422790E+001
 +1.542150E+001, +7.582300E+000, +3.437790E+001
 +1.549270E+001, +7.613300E+000, +3.453730E+001
 +1.556420E+001, +7.642900E+000, +3.471560E+001
 +1.563610E+001, +7.672800E+000, +3.489480E+001
 +1.570840E+001, +7.704500E+000, +3.507850E+001
 +1.578090E+001, +7.736500E+000, +3.526360E+001
 +1.585380E+001, +7.769700E+000, +3.544830E+001
 +1.592700E+001, +7.804100E+000, +3.563270E+001
 +1.600060E+001, +7.838800E+000, +3.581680E+001
 +1.607450E+001, +7.875000E+000, +3.599370E+001
 +1.614870E+001, +7.911300E+000, +3.617150E+001
 +1.622330E+001, +7.948800E+000, +3.634130E+001
 +1.629830E+001, +7.986600E+000, +3.650950E+001
 +1.637350E+001, +8.025500E+000, +3.668990E+001
 +1.644920E+001, +8.065600E+000, +3.688440E+001
 +1.652520E+001, +8.106200E+000, +3.707560E+001
 +1.660150E+001, +8.148600E+000, +3.724760E+001
 +1.667820E+001, +8.191200E+000, +3.742040E+001
 +1.675520E+001, +8.235400E+000, +3.762840E+001
 +1.683260E+001, +8.280100E+000, +3.784120E+001
 +1.691030E+001, +8.324200E+000, +3.803020E+001
 +1.698840E+001, +8.368000E+000, +3.820640E+001
 +1.706690E+001, +8.414500E+000, +3.839550E+001
 +1.714570E+001, +8.464700E+000, +3.860180E+001
 +1.722490E+001, +8.515500E+000, +3.879840E+001
 +1.730450E+001, +8.567600E+000, +3.895760E+001
 +1.738440E+001, +8.620100E+000, +3.911790E+001
 +1.746470E+001, +8.673600E+000, +3.929150E+001
 +1.754540E+001, +8.727400E+000, +3.946580E+001
 +1.762640E+001, +8.788800E+000, +3.968010E+001
 +1.770780E+001, +8.851600E+000, +3.990090E+001
 +1.778960E+001, +8.914200E+000, +4.008830E+001
 +1.787180E+001, +8.977000E+000, +4.026450E+001
 +1.795430E+001, +9.043000E+000, +4.045420E+001
 +1.803730E+001, +9.111100E+000, +4.065260E+001
 +1.812060E+001, +9.180900E+000, +4.083730E+001
 +1.820430E+001, +9.252300E+000, +4.100950E+001
 +1.828840E+001, +9.326500E+000, +4.119100E+001
 +1.837280E+001, +9.404100E+000, +4.138350E+001
 +1.845770E+001, +9.484000E+000, +4.157260E+001
 +1.854290E+001, +9.567400E+000, +4.175580E+001
 +1.862860E+001, +9.652300E+000, +4.194250E+001
 +1.871460E+001, +9.739500E+000, +4.213490E+001
 +1.880110E+001, +9.828200E+000, +4.233000E+001
 +1.888790E+001, +9.919600E+000, +4.252960E+001
 +1.897520E+001, +1.001310E+001, +4.270950E+001
 +1.906280E+001, +1.011020E+001, +4.284980E+001
 +1.915090E+001, +1.020950E+001, +4.299320E+001
 +1.923930E+001, +1.031240E+001, +4.314190E+001
 +1.932820E+001, +1.042340E+001, +4.329600E+001
 +1.941740E+001, +1.054680E+001, +4.345790E+001
 +1.950710E+001, +1.067170E+001, +4.363440E+001
 +1.959720E+001, +1.079850E+001, +4.382900E+001
 +1.968780E+001, +1.092730E+001, +4.396890E+001
 +1.977870E+001, +1.105790E+001, +4.405750E+001
 +1.987000E+001, +1.119870E+001, +4.416690E+001
 +1.996180E+001, +1.134640E+001, +4.429020E+001
 +2.005400E+001, +1.150350E+001, +4.441030E+001
 +2.014660E+001, +1.166500E+001, +4.452950E+001
 +2.023970E+001, +1.183390E+001, +4.464400E+001
 +2.033320E+001, +1.200500E+001, +4.475800E+001
 +2.042710E+001, +1.219220E+001, +4.480440E+001
 +2.052150E+001, +1.238200E+001, +4.485370E+001
 +2.061620E+001, +1.258170E+001, +4.493870E+001
 +2.071150E+001, +1.279050E+001, +4.499050E+001
 +2.080710E+001, +1.302010E+001, +4.495990E+001
 +2.090320E+001, +1.325410E+001, +4.492050E+001
 +2.099980E+001, +1.349290E+001, +4.487120E+001
 +2.109680E+001, +1.374930E+001, +4.481720E+001
 +2.119420E+001, +1.401500E+001, +4.476090E+001
 +2.129210E+001, +1.431040E+001, +4.465500E+001
 +2.139050E+001, +1.461030E+001, +4.454120E+001
 +2.148930E+001, +1.490740E+001, +4.441910E+001
 +2.158850E+001, +1.522350E+001, +4.423180E+001
 +2.168820E+001, +1.557260E+001, +4.392790E+001
 +2.178840E+001, +1.594760E+001, +4.361130E+001
 +2.188900E+001, +1.633950E+001, +4.328620E+001
 +2.199010E+001, +1.676120E+001, +4.287310E+001
 +2.209170E+001, +1.719420E+001, +4.244010E+001
 +2.219380E+001, +1.765680E+001, +4.197150E+001
 +2.229630E+001, +1.815590E+001, +4.135630E+001
 +2.239930E+001, +1.869630E+001, +4.057430E+001
 +2.250270E+001, +1.922240E+001, +3.977780E+001
 +2.260660E+001, +1.975720E+001, +3.894980E+001
 +2.271110E+001, +2.038900E+001, +3.790520E+001
 +2.281600E+001, +2.104030E+001, +3.678570E+001
 +2.292130E+001, +2.171570E+001, +3.557210E+001
 +2.302720E+001, +2.241210E+001, +3.418950E+001
 +2.313360E+001, +2.311030E+001, +3.268190E+001
 +2.324040E+001, +2.377740E+001, +3.075000E+001
 +2.334780E+001, +2.454440E+001, +2.874940E+001
 +2.345560E+001, +2.540180E+001, +2.668610E+001
 +2.356400E+001, +2.606800E+001, +2.444640E+001
 +2.367280E+001, +2.667090E+001, +2.202760E+001
 +2.378210E+001, +2.717070E+001, +1.926080E+001
 +2.389200E+001, +2.781480E+001, +1.635850E+001
 +2.400230E+001, +2.845560E+001, +1.332240E+001
 +2.411320E+001, +2.874130E+001, +9.838600E+000
 +2.422460E+001, +2.898810E+001, +6.331200E+000
 +2.433650E+001, +2.919550E+001, +2.802900E+000
 +2.444890E+001, +2.893340E+001, -7.049630E-001
 +2.456180E+001, +2.866220E+001, -4.246200E+000
 +2.467520E+001, +2.838130E+001, -7.822400E+000
 +2.478920E+001, +2.775640E+001, -1.119520E+001
 +2.490370E+001, +2.705230E+001, -1.455320E+001
 +2.501870E+001, +2.626780E+001, -1.790290E+001
 +2.513430E+001, +2.533650E+001, -2.067540E+001
 +2.525040E+001, +2.438110E+001, -2.321560E+001
 +2.536700E+001, +2.341300E+001, -2.549660E+001
 +2.548420E+001, +2.248870E+001, -2.758530E+001
 +2.560190E+001, +2.154030E+001, -2.958000E+001
 +2.572020E+001, +2.055600E+001, -3.147330E+001
 +2.583890E+001, +1.971160E+001, -3.290550E+001
 +2.595830E+001, +1.885300E+001, -3.419940E+001
 +2.607820E+001, +1.798270E+001, -3.535070E+001
 +2.619860E+001, +1.725460E+001, -3.609650E+001
 +2.631970E+001, +1.654130E+001, -3.688030E+001
 +2.644120E+001, +1.584200E+001, -3.761940E+001
 +2.656340E+001, +1.516620E+001, -3.803270E+001
 +2.668600E+001, +1.456590E+001, -3.836430E+001
 +2.680930E+001, +1.401200E+001, -3.855320E+001
 +2.693310E+001, +1.350140E+001, -3.851560E+001
 +2.705750E+001, +1.300820E+001, -3.855900E+001
 +2.718250E+001, +1.253370E+001, -3.846610E+001
 +2.730810E+001, +1.208440E+001, -3.825950E+001
 +2.743420E+001, +1.169340E+001, -3.809460E+001
 +2.756090E+001, +1.133920E+001, -3.778250E+001
 +2.768820E+001, +1.099110E+001, -3.744700E+001
 +2.781610E+001, +1.063890E+001, -3.713710E+001
 +2.794460E+001, +1.033310E+001, -3.676230E+001
 +2.807360E+001, +1.003680E+001, -3.619770E+001
 +2.820330E+001, +9.752700E+000, -3.553940E+001
 +2.833360E+001, +9.483800E+000, -3.486610E+001
 +2.846450E+001, +9.237600E+000, -3.439650E+001
 +2.859590E+001, +9.002000E+000, -3.374390E+001
 +2.872800E+001, +8.793200E+000, -3.302410E+001
 +2.886070E+001, +8.623300E+000, -3.231690E+001
 +2.899400E+001, +8.469400E+000, -3.136220E+001
 +2.912790E+001, +8.302800E+000, -3.081020E+001
 +2.926250E+001, +8.119700E+000, -3.019870E+001
 +2.939760E+001, +7.936500E+000, -2.935840E+001
 +2.953340E+001, +7.824200E+000, -2.850850E+001
 +2.966980E+001, +7.663700E+000, -2.744590E+001
 +2.980690E+001, +7.532300E+000, -2.663120E+001
 +2.994450E+001, +7.418800E+000, -2.590090E+001
 +3.008280E+001, +7.300000E+000, -2.500650E+001
 +3.022180E+001, +7.199500E+000, -2.406410E+001
 +3.036140E+001, +7.092300E+000, -2.331850E+001
 +3.050160E+001, +7.004000E+000, -2.233830E+001
 +3.064250E+001, +6.924300E+000, -2.128130E+001
 +3.078400E+001, +6.839900E+000, -2.041820E+001
 +3.092620E+001, +6.779400E+000, -1.962040E+001
 +3.106910E+001, +6.693500E+000, -1.880360E+001
 +3.121260E+001, +6.630300E+000, -1.801270E+001
 +3.135670E+001, +6.572200E+000, -1.726580E+001
 +3.150160E+001, +6.507000E+000, -1.649090E+001
 +3.164710E+001, +6.441800E+000, -1.556020E+001
 +3.179320E+001, +6.391900E+000, -1.462940E+001
 +3.194010E+001, +6.340000E+000, -1.378360E+001
 +3.208760E+001, +6.288800E+000, -1.288410E+001
 +3.223580E+001, +6.247200E+000, -1.198280E+001
 +3.238470E+001, +6.210400E+000, -1.114660E+001
 +3.253430E+001, +6.171300E+000, -1.035130E+001
 +3.268460E+001, +6.142200E+000, -9.422800E+000
 +3.283550E+001, +6.115400E+000, -8.606600E+000
 +3.298720E+001, +6.085800E+000, -7.785600E+000
 +3.313960E+001, +6.061900E+000, -6.977200E+000
 +3.329260E+001, +6.042400E+000, -6.194400E+000
 +3.344640E+001, +6.023800E+000, -5.394600E+000
 +3.360090E+001, +6.004900E+000, -4.593200E+000
 +3.375610E+001, +5.987600E+000, -3.831500E+000
 +3.391200E+001, +5.971300E+000, -3.016800E+000
 +3.406860E+001, +5.956500E+000, -2.232800E+000
 +3.422600E+001, +5.946400E+000, -1.450400E+000
 +3.438410E+001, +5.937200E+000, -6.765440E-001
 +3.454290E+001, +5.931000E+000, +6.651600E-002
 +3.470250E+001, +5.923900E+000, +8.186780E-001
 +3.486270E+001, +5.917900E+000, +1.566000E+000
 +3.502380E+001, +5.914100E+000, +2.291200E+000
 +3.518550E+001, +5.912100E+000, +2.998400E+000
 +3.534810E+001, +5.911800E+000, +3.713000E+000
 +3.551130E+001, +5.912700E+000, +4.438600E+000
 +3.567540E+001, +5.914300E+000, +5.141400E+000
 +3.584010E+001, +5.916300E+000, +5.828800E+000
 +3.600570E+001, +5.920000E+000, +6.503000E+000
 +3.617200E+001, +5.925600E+000, +7.172900E+000
 +3.633910E+001, +5.933300E+000, +7.842900E+000
 +3.650690E+001, +5.940700E+000, +8.518900E+000
 +3.667550E+001, +5.948300E+000, +9.170700E+000
 +3.684490E+001, +5.957300E+000, +9.809400E+000
 +3.701510E+001, +5.968500E+000, +1.044400E+001
 +3.718610E+001, +5.982200E+000, +1.106720E+001
 +3.735780E+001, +5.993400E+000, +1.173520E+001
 +3.753040E+001, +6.004500E+000, +1.237200E+001
 +3.770370E+001, +6.019000E+000, +1.297980E+001
 +3.787790E+001, +6.036800E+000, +1.356000E+001
 +3.805280E+001, +6.050200E+000, +1.417010E+001
 +3.822860E+001, +6.065400E+000, +1.470690E+001
 +3.840520E+001, +6.087300E+000, +1.538030E+001
 +3.858260E+001, +6.095500E+000, +1.597580E+001
 +3.876080E+001, +6.122600E+000, +1.651490E+001
 +3.893980E+001, +6.139300E+000, +1.714720E+001
 +3.911960E+001, +6.164900E+000, +1.767960E+001
 +3.930030E+001, +6.179300E+000, +1.830660E+001
 +3.948190E+001, +6.207300E+000, +1.889650E+001
 +3.966420E+001, +6.225600E+000, +1.936060E+001
 +3.984740E+001, +6.243100E+000, +1.995820E+001
 +4.003150E+001, +6.283600E+000, +2.049500E+001
 +4.021640E+001, +6.297900E+000, +2.092560E+001
 +4.040210E+001, +6.334800E+000, +2.157140E+001
 +4.058870E+001, +6.369600E+000, +2.203140E+001
 +4.077620E+001, +6.380000E+000, +2.257590E+001
 +4.096460E+001, +6.403900E+000, +2.324910E+001
 +4.115380E+001, +6.448700E+000, +2.375530E+001
 +4.134390E+001, +6.476100E+000, +2.418360E+001
 +4.153480E+001, +6.498500E+000, +2.463790E+001
 +4.172670E+001, +6.524200E+000, +2.526980E+001
 +4.191940E+001, +6.567400E+000, +2.588370E+001
 +4.211300E+001, +6.609400E+000, +2.626000E+001
 +4.230750E+001, +6.644000E+000, +2.666780E+001
 +4.250290E+001, +6.680800E+000, +2.715980E+001
 +4.269930E+001, +6.710800E+000, +2.771710E+001
 +4.289650E+001, +6.739000E+000, +2.821240E+001
 +4.309460E+001, +6.782800E+000, +2.871400E+001
 +4.329370E+001, +6.833800E+000, +2.916440E+001
 +4.349360E+001, +6.887400E+000, +2.972190E+001
 +4.369450E+001, +6.935200E+000, +3.022900E+001
 +4.389630E+001, +6.969400E+000, +3.069760E+001
 +4.409910E+001, +7.009800E+000, +3.114560E+001
 +4.430280E+001, +7.049900E+000, +3.154530E+001
 +4.450740E+001, +7.101900E+000, +3.191470E+001
 +4.471300E+001, +7.157500E+000, +3.234900E+001
 +4.491950E+001, +7.207400E+000, +3.274700E+001
 +4.512700E+001, +7.245900E+000, +3.314080E+001
 +4.533540E+001, +7.282900E+000, +3.359440E+001
 +4.554480E+001, +7.309300E+000, +3.412830E+001
 +4.575520E+001, +7.365400E+000, +3.456920E+001
 +4.596650E+001, +7.411800E+000, +3.504190E+001
 +4.617880E+001, +7.463700E+000, +3.550060E+001
 +4.639210E+001, +7.519200E+000, +3.595080E+001
 +4.660640E+001, +7.590800E+000, +3.647500E+001
 +4.682170E+001, +7.646400E+000, +3.688190E+001
 +4.703790E+001, +7.711000E+000, +3.734600E+001
 +4.725520E+001, +7.782500E+000, +3.784580E+001
 +4.747350E+001, +7.842600E+000, +3.835820E+001
 +4.769270E+001, +7.912600E+000, +3.882080E+001
 +4.791300E+001, +7.980600E+000, +3.928340E+001
 +4.813430E+001, +8.045200E+000, +3.970620E+001
 +4.835670E+001, +8.123100E+000, +4.006750E+001
 +4.858000E+001, +8.194400E+000, +4.033910E+001
 +4.880440E+001, +8.267100E+000, +4.064910E+001
 +4.902980E+001, +8.332200E+000, +4.115070E+001
 +4.925630E+001, +8.395200E+000, +4.157190E+001
 +4.948380E+001, +8.479900E+000, +4.204230E+001
 +4.971240E+001, +8.566100E+000, +4.246800E+001
 +4.994200E+001, +8.650900E+000, +4.302970E+001
 +5.017260E+001, +8.740500E+000, +4.349580E+001
 +5.040440E+001, +8.818700E+000, +4.396430E+001
 +5.063720E+001, +8.924500E+000, +4.438230E+001
 +5.087110E+001, +9.037700E+000, +4.468510E+001
 +5.110610E+001, +9.166600E+000, +4.505360E+001
 +5.134210E+001, +9.286600E+000, +4.550550E+001
 +5.157920E+001, +9.394500E+000, +4.581690E+001
 +5.181750E+001, +9.495000E+000, +4.596340E+001
 +5.205680E+001, +9.575200E+000, +4.647160E+001
 +5.229730E+001, +9.684100E+000, +4.698800E+001
 +5.253880E+001, +9.813400E+000, +4.732680E+001
 +5.278150E+001, +9.949800E+000, +4.772120E+001
 +5.302530E+001, +1.006910E+001, +4.826700E+001
 +5.327020E+001, +1.024090E+001, +4.851120E+001
 +5.351620E+001, +1.040170E+001, +4.887030E+001
 +5.376340E+001, +1.059610E+001, +4.928100E+001
 +5.401180E+001, +1.080960E+001, +4.960490E+001
 +5.426120E+001, +1.100180E+001, +4.991880E+001
 +5.451190E+001, +1.122490E+001, +4.995340E+001
 +5.476360E+001, +1.148810E+001, +4.971900E+001
 +5.501660E+001, +1.175590E+001, +4.953410E+001
 +5.527070E+001, +1.196080E+001, +4.850320E+001
 +5.552600E+001, +1.205000E+001, +4.754870E+001
 +5.578250E+001, +1.187940E+001, +4.660430E+001
 +5.604010E+001, +1.171140E+001, +4.695470E+001
 +5.629900E+001, +1.171430E+001, +4.866800E+001
 +5.655900E+001, +1.188230E+001, +4.995010E+001
 +5.682020E+001, +1.211350E+001, +5.073160E+001
 +5.708270E+001, +1.241630E+001, +5.123540E+001
 +5.734630E+001, +1.272810E+001, +5.145410E+001
 +5.761120E+001, +1.316220E+001, +5.143220E+001
 +5.787730E+001, +1.344580E+001, +5.120160E+001
 +5.814460E+001, +1.364050E+001, +5.033700E+001
 +5.841320E+001, +1.369010E+001, +5.015730E+001
 +5.868300E+001, +1.380170E+001, +4.950380E+001
 +5.895410E+001, +1.376890E+001, +4.930930E+001
 +5.922640E+001, +1.369360E+001, +4.872410E+001
 +5.949990E+001, +1.353550E+001, +5.013410E+001
 +5.977470E+001, +1.378820E+001, +5.135880E+001
 +6.005080E+001, +1.401180E+001, +5.258570E+001
 +6.032820E+001, +1.435760E+001, +5.350750E+001
 +6.060680E+001, +1.463620E+001, +5.415410E+001
 +6.088680E+001, +1.501280E+001, +5.460040E+001
 +6.116800E+001, +1.526800E+001, +5.456020E+001
 +6.145050E+001, +1.571440E+001, +5.518660E+001
 +6.173440E+001, +1.600010E+001, +5.556150E+001
 +6.201950E+001, +1.633480E+001, +5.597710E+001
 +6.230600E+001, +1.673500E+001, +5.624990E+001
 +6.259380E+001, +1.726840E+001, +5.646870E+001
 +6.288290E+001, +1.771850E+001, +5.714230E+001
 +6.317330E+001, +1.818440E+001, +5.746300E+001
 +6.346510E+001, +1.871920E+001, +5.755930E+001
 +6.375820E+001, +1.926700E+001, +5.774190E+001
 +6.405270E+001, +1.997480E+001, +5.756910E+001
 +6.434860E+001, +2.054780E+001, +5.798270E+001
 +6.464580E+001, +2.111470E+001, +5.775120E+001
 +6.494440E+001, +2.188390E+001, +5.746230E+001
 +6.524440E+001, +2.259270E+001, +5.763200E+001
 +6.554570E+001, +2.343000E+001, +5.726180E+001
 +6.584850E+001, +2.423410E+001, +5.688560E+001
 +6.615260E+001, +2.494290E+001, +5.634420E+001
 +6.645820E+001, +2.578840E+001, +5.590580E+001
 +6.676510E+001, +2.657040E+001, +5.562470E+001
 +6.707350E+001, +2.732110E+001, +5.599890E+001
 +6.738330E+001, +2.844490E+001, +5.590170E+001
 +6.769460E+001, +2.983670E+001, +5.524310E+001
 +6.800720E+001, +3.111140E+001, +5.476400E+001
 +6.832130E+001, +3.224370E+001, +5.483640E+001
 +6.863690E+001, +3.375720E+001, +5.440430E+001
 +6.895390E+001, +3.562700E+001, +5.359820E+001
 +6.927240E+001, +3.807100E+001, +5.275570E+001
 +6.959240E+001, +4.027220E+001, +5.207430E+001
 +6.991380E+001, +4.235020E+001, +5.056350E+001
 +7.023670E+001, +4.512440E+001, +4.868090E+001
 +7.056120E+001, +4.834090E+001, +4.665660E+001
 +7.088710E+001, +5.180550E+001, +4.463800E+001
 +7.121450E+001, +5.484740E+001, +4.178770E+001
 +7.154340E+001, +5.841330E+001, +3.815580E+001
 +7.187390E+001, +6.354520E+001, +3.430860E+001
 +7.220580E+001, +6.769110E+001, +3.062250E+001
 +7.253940E+001, +7.076040E+001, +2.528170E+001
 +7.287440E+001, +7.420660E+001, +1.891300E+001
 +7.321100E+001, +7.797580E+001, +1.229450E+001
 +7.354920E+001, +8.018880E+001, +6.123100E+000
 +7.388890E+001, +7.940410E+001, -5.883590E-001
 +7.423020E+001, +7.743540E+001, -8.000600E+000
 +7.457300E+001, +7.604800E+001, -1.484870E+001
 +7.491750E+001, +7.342360E+001, -2.087130E+001
 +7.526350E+001, +6.767230E+001, -2.493910E+001
 +7.561110E+001, +6.380590E+001, -3.007910E+001
 +7.596040E+001, +6.017340E+001, -3.372420E+001
 +7.631120E+001, +5.693470E+001, -3.644970E+001
 +7.666370E+001, +5.393430E+001, -3.761700E+001
 +7.701780E+001, +5.198280E+001, -3.995710E+001
 +7.737350E+001, +5.003700E+001, -4.297220E+001
 +7.773090E+001, +4.776020E+001, -4.463930E+001
 +7.808990E+001, +4.564120E+001, -4.712510E+001
 +7.845060E+001, +4.356030E+001, -4.982110E+001
 +7.881300E+001, +4.155930E+001, -5.184190E+001
 +7.917700E+001, +3.947470E+001, -5.319170E+001
 +7.954270E+001, +3.725530E+001, -5.477170E+001
 +7.991010E+001, +3.553100E+001, -5.612820E+001
 +8.027920E+001, +3.391420E+001, -5.698770E+001
 +8.065000E+001, +3.224160E+001, -5.757950E+001
 +8.102250E+001, +3.075170E+001, -5.831010E+001
 +8.139680E+001, +2.964640E+001, -5.887390E+001
 +8.177270E+001, +2.853460E+001, -5.917410E+001
 +8.215040E+001, +2.732960E+001, -5.961820E+001
 +8.252990E+001, +2.632560E+001, -6.026800E+001
 +8.291100E+001, +2.541030E+001, -6.052550E+001
 +8.329400E+001, +2.445770E+001, -6.068820E+001
 +8.367870E+001, +2.357500E+001, -6.101100E+001
 +8.406520E+001, +2.276950E+001, -6.107460E+001
 +8.445350E+001, +2.205250E+001, -6.101070E+001
 +8.484360E+001, +2.128350E+001, -6.089950E+001
 +8.523550E+001, +2.063890E+001, -6.088590E+001
 +8.562920E+001, +2.002110E+001, -6.063660E+001
 +8.602470E+001, +1.940780E+001, -6.034520E+001
 +8.642200E+001, +1.887360E+001, -5.990460E+001
 +8.682120E+001, +1.848290E+001, -5.958230E+001
 +8.722220E+001, +1.808870E+001, -5.929600E+001
 +8.762510E+001, +1.772780E+001, -5.889570E+001
 +8.802980E+001, +1.745090E+001, -5.887600E+001
 +8.843640E+001, +1.710910E+001, -5.876350E+001
 +8.884490E+001, +1.676810E+001, -5.883070E+001
 +8.925520E+001, +1.642250E+001, -5.890510E+001
 +8.966750E+001, +1.606990E+001, -5.880590E+001
